time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.58	0.0460288217	0.161565538	0.023873286	-0.00989190983	0.543657201	0.263630063	1.89553351	0.25406254	0.0609930987	0.00173423632	20.372323
0.59	0.0465807738	0.162907258	0.0234273535	-0.0104303214	0.545302207	0.456198395	1.87240055	0.252393424	0.0620586099	0.00236267813	18.379223
0.6	0.0456326925	0.16275817	0.0230429681	-0.0110350842	0.546327912	0.714151317	1.88219997	0.251741366	0.0971284349	0.00354572583	18.955671
0.61	0.0433888622	0.161376555	0.0226561558	-0.0116049381	0.547089863	0.874585833	1.84944682	0.25198131	0.100202965	0.00370300819	18.363579
0.62	0.0400210287	0.158953475	0.022269268	-0.0121640038	0.54758769	0.983542603	1.80336848	0.25312754	0.0866832603	0.00394987968	17.280374
0.63	0.0357487353	0.155688797	0.0218879335	-0.0127043819	0.547745416	1.0329297	1.72386038	0.255084363	0.0687705654	0.00400764181	18.129622
0.64	0.0308539126	0.151891773	0.0214764271	-0.0132309117	0.547680294	1.04442797	1.63719549	0.257702448	0.128959884	0.00407022977	20.165324
0.65	0.0256314272	0.147853643	0.0210835161	-0.0137575147	0.547384703	1.04752687	1.53981602	0.260747542	0.115974306	0.00402116853	19.444248
0.66	0.020385865	0.143773678	0.0207184702	-0.0142873325	0.546769773	1.01639897	1.42029325	0.264014904	0.0966125412	0.00389730841	17.270213
0.67	0.0154147202	0.139877274	0.0204148067	-0.0148230775	0.545851463	0.959294077	1.27637679	0.267249884	0.0749568318	0.00377507128	18.488803
0.68	0.0109760668	0.136319299	0.0201949845	-0.0153689633	0.544599298	0.898573904	1.10795036	0.270253726	0.110750853	0.00368481744	18.769226
0.69	0.00732724753	0.133220281	0.0200783952	-0.0159296783	0.543018273	0.847220905	0.921648561	0.272858456	0.139644237	0.00355810437	20.8833
0.7	0.00481487496	0.130692629	0.0200598905	-0.0164938057	0.541201328	0.804576979	0.718073392	0.274911744	0.0966038129	0.00339062646	19.900506
0.71	0.00395244779	0.128778331	0.0201128414	-0.0170711498	0.539205193	0.806525637	0.527020355	0.276271367	0.0968065745	0.00328267113	20.406516
0.72	0.004704166	0.127449028	0.0202467639	-0.0176739269	0.53698958	0.85496836	0.355560823	0.27705446	0.120089685	0.00308574375	18.607899
0.73	0.00624352107	0.126611807	0.0204761519	-0.0182990387	0.534438668	0.930192793	0.188447128	0.2773747	0.12374979	0.00293298066	16.876708
0.74	0.00822386714	0.126194479	0.0207869755	-0.0189455243	0.531545401	1.01727464	0.0225835395	0.277274845	0.079767462	0.00311162476	19.673852
0.75	0.0104912102	0.126787267	0.0208851228	-0.0195601673	0.529856196	1.03404623	0.0302115222	0.276616431	0.0558889089	0.00372379579	17.646426
0.76	0.0130436622	0.128106058	0.0208600411	-0.0200762443	0.528785384	0.931272786	0.066965611	0.27548098	0.0449293498	0.00437656049	17.627785
0.77	0.0162003863	0.130165524	0.0207374684	-0.0205589933	0.528613038	0.82215144	0.211902587	0.273975062	0.0725115249	0.00475929673	18.944003
0.78	0.0198336322	0.132595253	0.0206063786	-0.0210625324	0.528806672	0.745922001	0.462553542	0.272263419	0.0580665972	0.00517261601	18.575247
0.79	0.0235087157	0.135406133	0.0205360889	-0.0215082038	0.529581612	0.629716072	0.657287724	0.270180147	0.0863077077	0.00594800737	17.747611
0.8	0.0269862482	0.138440429	0.0205121111	-0.0219072613	0.530944812	0.498830607	0.824552057	0.267891924	0.0461348429	0.00575720743	17.114671
0.81	0.0299860239	0.141422748	0.0205363799	-0.0222505984	0.532699681	0.351785844	0.96524302	0.265584836	0.0524632068	0.00504179872	18.465438
0.82	0.0322930774	0.144128223	0.0206140193	-0.0225312261	0.534716546	0.207299165	1.07209679	0.263402438	0.0415191189	0.00419014788	16.676063
0.83	0.0337667262	0.146380609	0.0207451713	-0.0227637642	0.536907335	0.0878248642	1.16092889	0.261494743	0.052294451	0.00343532859	20.064766
0.84	0.034314828	0.148012144	0.0209231446	-0.0229570102	0.539113447	-0.00115458029	1.22837442	0.260005666	0.0505460425	0.00314500273	18.992652
0.85	0.0338691104	0.148654871	0.0211719946	-0.0230411205	0.540754802	-0.148883322	1.34128814	0.25927305	0.125995783	0.0032818834	16.326761
0.86	0.0325960587	0.148551523	0.0214930622	-0.0231077586	0.542097068	-0.233143818	1.41333424	0.259129577	0.111927665	0.00321178151	17.989691
0.87	0.0305837877	0.147786315	0.0218978842	-0.0231582327	0.543087207	-0.28343513	1.44193889	0.259520019	0.0982709602	0.00300152706	18.541811
0.88	0.0279821228	0.146502398	0.0223893843	-0.0232088322	0.543749527	-0.2880107	1.41239262	0.260315388	0.0940996569	0.00268894804	18.352988
0.89	0.0249476692	0.14485283	0.0229733183	-0.023259509	0.544126104	-0.257273102	1.32141779	0.261360637	0.0613529258	0.00243246326	19.281998
0.9	0.0216404487	0.14300316	0.0236227977	-0.0233015732	0.54432547	-0.218094168	1.19287597	0.262527759	0.068242079	0.00240670664	18.922126
0.91	0.0182311284	0.14106358	0.0243130643	-0.0233326184	0.544356643	-0.172459735	1.05513917	0.263751808	0.0911094238	0.00260435465	18.37329
0.92	0.0148998818	0.13916445	0.0250314501	-0.0233569623	0.544261391	-0.120669663	0.915255079	0.2649393	0.0601751322	0.00276942773	19.125408
0.93	0.0118334736	0.137427806	0.0257268052	-0.0233919828	0.544111026	-0.055009534	0.779155683	0.266023581	0.119013045	0.00285741995	20.058069
0.94	0.00921409899	0.135911257	0.0263550986	-0.0234358346	0.543903253	-0.00766458389	0.671819856	0.266993272	0.0773664246	0.00291455224	19.632719
0.95	0.00730654993	0.134707879	0.02694235	-0.023484791	0.543659591	0.0119400146	0.581639761	0.267749015	0.106206174	0.00279782362	17.287548
0.96	0.00636355421	0.133833509	0.0274608229	-0.0235548074	0.543326681	0.0273314334	0.498775698	0.268284013	0.10072367	0.00269095315	19.53413
0.97	0.0063624888	0.133256616	0.027986787	-0.0236513408	0.542739116	0.0603617409	0.383435873	0.268527952	0.125952384	0.00272295233	17.38454
0.98	0.00706387293	0.132978801	0.0285312526	-0.0237615003	0.541928405	0.099256757	0.249119291	0.268453441	0.13180243	0.0029931341	18.682075
0.99	0.00813975572	0.132978873	0.0291067761	-0.0238892645	0.540891523	0.16346043	0.0912053884	0.268056709	0.0706509061	0.00337981792	19.605115
1	0.00971312281	0.133357146	0.0296258636	-0.0239880035	0.539980082	0.118569166	-0.13472475	0.267166784	0.043088314	0.00384806201	18.811308
1.01	0.011244953	0.134238538	0.0300582497	-0.0241600476	0.539597861	0.155956022	-0.28797891	0.265917229	0.0612883891	0.0045130334	19.316809
1.02	0.013051254	0.135278913	0.0304248282	-0.0243333812	0.539244854	0.135999211	-0.33632796	0.264645919	0.0745830706	0.00491639766	17.856556
1.03	0.0146139358	0.136488695	0.0306972906	-0.0246134328	0.539008343	0.225727414	-0.406307369	0.263323009	0.0579886015	0.00458716261	17.210557
1.04	0.0163609629	0.137888755	0.0308966058	-0.0249396882	0.539103549	0.261661342	-0.419872981	0.261967486	0.0572350719	0.00457863534	18.958832
1.05	0.0181101349	0.139506832	0.0309625608	-0.0253366194	0.539697383	0.300783343	-0.367858223	0.260657988	0.107771054	0.00455723948	19.877953
1.06	0.0197704892	0.141242109	0.0309680614	-0.0258010079	0.540632344	0.348768848	-0.292586692	0.259418924	0.0437620585	0.00456809373	17.955059
1.07	0.0212928162	0.142996774	0.0309320603	-0.0263157506	0.541841274	0.392437714	-0.191077299	0.258309183	0.0679827017	0.00458733936	17.524088
1.08	0.0225765215	0.144678937	0.0308681208	-0.0269003873	0.543236884	0.448468966	-0.0843189263	0.257361614	0.0416531136	0.0045911841	17.853352
1.09	0.0235747142	0.146222234	0.0307727986	-0.0275469408	0.544782265	0.515301399	0.0180711315	0.256587729	0.0468600095	0.00464068488	16.096876
1.1	0.02422958	0.147479391	0.0307077934	-0.0282482487	0.546230365	0.575716972	0.0796244587	0.255987522	0.100569436	0.00470551238	17.969674
1.11	0.024523767	0.148369411	0.0306882517	-0.0289623018	0.547493815	0.604866301	0.119923417	0.255587618	0.113255529	0.00470588199	17.18115
1.12	0.0243597431	0.148696199	0.0307884474	-0.0297509614	0.548131091	0.691300367	0.20845279	0.255606997	0.125858554	0.00454446904	20.29333
1.13	0.0239702219	0.148749976	0.0309802513	-0.0305554421	0.548623305	0.727587748	0.265806063	0.255756499	0.12368561	0.0041600902	19.781553
1.14	0.0233796016	0.148608922	0.0312387961	-0.0313705152	0.548997552	0.734292203	0.306742226	0.256023357	0.0601441148	0.00379413256	18.311738
1.15	0.0226251995	0.148332337	0.0315767921	-0.0321965381	0.549260925	0.718085546	0.328623998	0.256347462	0.106179732	0.00339630084	16.245273
1.16	0.0217341413	0.147945882	0.0319936123	-0.0330429228	0.549380438	0.703065233	0.345017368	0.256716639	0.100997562	0.00298055287	16.904268
1.17	0.020781956	0.147531116	0.0324308692	-0.0339113699	0.549469923	0.702072382	0.381619734	0.257122843	0.0739607922	0.00261250141	19.668398
1.18	0.0198672856	0.14716596	0.0328615546	-0.0348026574	0.549602996	0.703353595	0.436345703	0.257521497	0.0672490547	0.00233878563	17.173972
1.19	0.0190575309	0.146912507	0.0332759542	-0.0357166742	0.549815315	0.717577929	0.505674954	0.257868234	0.0845267545	0.00220675418	18.370726
1.2	0.0183931179	0.146743145	0.0337126889	-0.0366263003	0.549988242	0.710664328	0.543806588	0.258090588	0.100335134	0.00219941842	18.116389
1.21	0.0178673777	0.146684898	0.034187416	-0.0375229387	0.550155505	0.697458441	0.556754529	0.258135033	0.128011912	0.00200646158	18.401121
1.22	0.017465845	0.146700788	0.0347178479	-0.0384049577	0.550251422	0.679781973	0.54288566	0.258000156	0.121799309	0.00175322463	18.191181
1.23	0.0171711485	0.146731253	0.0352917418	-0.0392622188	0.550214412	0.653911394	0.500983106	0.257721623	0.125872104	0.00161418765	19.480194
1.24	0.0169230013	0.146710589	0.0359367572	-0.0400646351	0.549964853	0.588016863	0.392675769	0.257271812	0.090968977	0.00171419659	17.712163
1.25	0.0166883945	0.146603106	0.0366460552	-0.0408184624	0.549499925	0.50365605	0.229206272	0.256683489	0.0680757113	0.00201844407	18.566469
1.26	0.0166265408	0.146337614	0.0373219776	-0.0414836183	0.548859969	0.366904874	0.274652443	0.256394248	0.0646601026	0.0026869259	18.240791
1.27	0.0167559929	0.146194299	0.0379838097	-0.04198751	0.548400579	0.147982137	0.369655796	0.25614153	0.0813635846	0.00302449613	17.931625
1.28	0.0171780286	0.146343863	0.0385748201	-0.0423851913	0.548262956	-0.0242856922	0.462699279	0.255852785	0.0573252759	0.00414361177	16.236915
1.29	0.0177504195	0.146567421	0.0391191278	-0.042650321	0.548068597	-0.212610248	0.513582299	0.255570877	0.0724568512	0.0048319642	21.413125
1.3	0.0184965272	0.146944512	0.0395894093	-0.0428042334	0.548019509	-0.355671537	0.559256273	0.255225972	0.0427732944	0.00506024522	20.132298
1.31	0.0192958471	0.147391616	0.0399438495	-0.0428268448	0.548058285	-0.496669505	0.602468925	0.254842644	0.0775911998	0.00509955663	20.620876
1.32	0.0200817076	0.147956601	0.0401687611	-0.0427243628	0.548318944	-0.625408854	0.622416155	0.25432625	0.0642206417	0.00509110778	18.920199
1.33	0.0207857676	0.148666734	0.0402602687	-0.042466899	0.548939828	-0.761301199	0.656275488	0.253664086	0.114302911	0.00493778619	18.000248
1.34	0.0213665389	0.149456175	0.0402407096	-0.0420563502	0.549840927	-0.8992464	0.679279648	0.252874531	0.0487635336	0.00494520889	20.130044
1.35	0.021759316	0.150206432	0.0401613899	-0.0415009949	0.550870613	-1.04734417	0.667960716	0.251996399	0.133908676	0.00509042797	18.629549
1.36	0.0219749938	0.15074383	0.0400540102	-0.0408195217	0.551789623	-1.17416426	0.63799704	0.251179785	0.0979441559	0.00534052345	19.082287
1.37	0.0220087311	0.150862134	0.0399796279	-0.0400691561	0.55225346	-1.26436722	0.62588319	0.250634432	0.117538242	0.0056205793	18.786002
1.38	0.02182229	0.150627772	0.0398988455	-0.0392561166	0.552404568	-1.34295736	0.635872709	0.250388074	0.101343211	0.00550134223	18.916232
1.39	0.0214484779	0.150063581	0.039866743	-0.0383967355	0.552121765	-1.38860535	0.648381065	0.250451058	0.116895074	0.00510124042	16.762907
1.4	0.0209249615	0.14929688	0.0399298829	-0.0375173351	0.55148044	-1.39657301	0.626007367	0.250695887	0.111872271	0.00457243292	18.163822
1.41	0.0202720082	0.148396909	0.0401215668	-0.0366274939	0.550491199	-1.37701292	0.552965546	0.251022317	0.110390779	0.00408835738	19.272043
1.42	0.0195579046	0.147454984	0.0404153739	-0.0357435611	0.549276391	-1.32499151	0.439989712	0.251352473	0.0501328188	0.00362789756	20.271871
1.43	0.0188338533	0.146567233	0.0407214104	-0.0348760232	0.548044711	-1.26236659	0.338182094	0.251671646	0.114632747	0.00316016349	18.807506
1.44	0.0182142969	0.145838401	0.0409847459	-0.0340500018	0.546953639	-1.17664077	0.256827149	0.251933396	0.119903294	0.00274879679	18.908929
1.45	0.0177412057	0.145323982	0.0412306621	-0.0332631896	0.546053439	-1.08408026	0.187283088	0.252054686	0.088831225	0.00234249755	18.843401
1.46	0.0174333286	0.144986167	0.0414588754	-0.0325184879	0.545280404	-0.99963806	0.120174868	0.252034668	0.0946700764	0.00193677966	17.548405
1.47	0.0173322919	0.144499036	0.0417014015	-0.0317177183	0.544113504	-1.00329653	0.144187772	0.252153711	0.116326984	0.00148587555	18.783844
1.48	0.0176235003	0.14424458	0.0419229597	-0.030984823	0.543148036	-0.987222812	0.149690225	0.252111363	0.112319214	0.00231406707	19.981034
1.49	0.0181211635	0.143911177	0.0421455198	-0.030372808	0.541738302	-0.871652762	0.0393300946	0.252033301	0.0625217788	0.00268935358	18.264333
1.5	0.0189277719	0.143952447	0.0422535048	-0.0298764442	0.540979558	-0.654673962	0.133953811	0.251922099	0.0500439969	0.00223341993	19.223628
1.51	0.0200485546	0.14432881	0.0423243173	-0.0295000868	0.540606372	-0.37723387	0.351194331	0.251818322	0.0591809661	0.00356213397	16.734698
1.52	0.0214501578	0.144964641	0.0423814564	-0.0292548215	0.540437371	-0.040310676	0.618822663	0.251739846	0.0575494919	0.00548047334	18.570338
1.53	0.0230528463	0.145967562	0.0423770904	-0.0290981329	0.540786329	0.204020689	0.872371816	0.25145786	0.0488563898	0.00723514865	20.183229
1.54	0.0246774407	0.147240491	0.0423285603	-0.0290333572	0.541535188	0.42844699	1.10008751	0.250993906	0.0389133307	0.00777944052	18.817544
1.55	0.0261003388	0.14865647	0.0422788304	-0.0290717993	0.542570506	0.647178384	1.26099691	0.250307199	0.0747912056	0.0075310304	17.037733
1.56	0.0271561801	0.150102667	0.0422181162	-0.0292049128	0.543901565	0.862379993	1.37154729	0.249432628	0.0502949111	0.00651045038	18.060915
1.57	0.0278339279	0.151171498	0.0421899182	-0.0293404094	0.545003401	0.99935245	1.47824156	0.248638635	0.0696543876	0.00523044222	17.523647
1.58	0.0279391584	0.152074575	0.0421821832	-0.0295970133	0.546304411	1.15483649	1.47567385	0.2477122	0.041408944	0.00442128216	18.893631
1.59	0.0274583164	0.152686986	0.0421769687	-0.0299696857	0.547711935	1.31270412	1.39430678	0.246784301	0.0483739803	0.00343025322	19.675156
1.6	0.0264841825	0.152837987	0.0421626311	-0.0304222698	0.549066645	1.43200588	1.28498873	0.246044966	0.128432184	0.00372379032	17.252858
1.61	0.0251115694	0.152445254	0.0421407017	-0.0309414963	0.550249055	1.50059314	1.17197085	0.245637989	0.0727678878	0.0048874572	17.80442
1.62	0.0234188578	0.151516929	0.0421489155	-0.0315056252	0.551160264	1.51264036	1.05640982	0.245624359	0.118626912	0.00582767539	17.047543
1.63	0.0214511976	0.15013211	0.0421862072	-0.0321024621	0.55176533	1.47837523	0.947179578	0.24604836	0.120026664	0.00626835964	19.629231
1.64	0.0192600683	0.148421128	0.042275931	-0.0327166216	0.552043122	1.39519414	0.823306085	0.246843688	0.0962282319	0.00619998728	18.518252
1.65	0.0168839868	0.146541004	0.0424561719	-0.0333396866	0.552001852	1.28028479	0.678576009	0.247900757	0.0713668857	0.00593119565	19.395674
1.66	0.0143664192	0.144632233	0.0427219122	-0.0339737551	0.551669385	1.15430248	0.524860506	0.249132927	0.0938490172	0.00557714748	19.967039
1.67	0.0117570936	0.142817332	0.0430839536	-0.0346300033	0.551053557	1.03942598	0.378713852	0.250447298	0.0793973049	0.00507651881	18.365242
1.68	0.00923256108	0.141218549	0.0435293344	-0.0352912622	0.550212426	0.915964447	0.221502327	0.251688194	0.109086997	0.00431224427	18.057727
1.69	0.00695928034	0.139892189	0.044034594	-0.0359650318	0.549148016	0.791159148	0.0761652436	0.252795955	0.130762482	0.00362056984	20.989342
1.7	0.00530060368	0.138926381	0.0445983256	-0.0366542008	0.547934969	0.68378487	-0.0433244864	0.253671694	0.0741069398	0.00285764471	18.546981
1.71	0.00500895615	0.138410773	0.0451473921	-0.0373727124	0.546722876	0.635455438	-0.0805133491	0.254327937	0.127158435	0.00204973949	20.401787
1.72	0.00647842231	0.138381954	0.0456563242	-0.0381118522	0.545557286	0.622869652	-0.034473624	0.254733924	0.113775535	0.00149798491	19.866382
1.73	0.00876838954	0.138488637	0.0461434579	-0.0388024414	0.543823403	0.514996308	-0.0432948032	0.254910924	0.133642962	0.00264457102	19.809468
1.74	0.0118173929	0.139027073	0.0465650939	-0.0395245627	0.542160142	0.484756563	0.0694878499	0.254829087	0.0970410535	0.00389390481	19.412551
1.75	0.0153600752	0.139933038	0.0469863768	-0.0402604923	0.540416544	0.478017311	0.246608609	0.254464578	0.054316814	0.00597984234	18.777003
1.76	0.0192243858	0.141355514	0.0473387619	-0.0409064542	0.539147125	0.344483086	0.616241303	0.253832883	0.0556356219	0.00823398983	16.975
1.77	0.0233981477	0.143490219	0.0476767711	-0.0415234887	0.538539607	0.206482058	0.99097409	0.252684891	0.0938790491	0.0113064303	17.308364
1.78	0.0275405187	0.146127608	0.04804156	-0.0421091965	0.538429843	0.0392989051	1.32865778	0.25105445	0.0621683216	0.0129391527	20.53683
1.79	0.0316081999	0.148812107	0.0484163016	-0.0427318333	0.53832987	-0.0701176084	1.71285811	0.249380196	0.0601435797	0.0132950765	18.598034
1.8	0.0350842329	0.151564978	0.0487893394	-0.0433207895	0.538634506	-0.229442752	2.00276584	0.247369153	0.0695962478	0.0139301384	16.112719
1.81	0.0377281274	0.154164757	0.0491554743	-0.0438559248	0.539262041	-0.416252985	2.19861079	0.245141975	0.054798659	0.0130746267	19.417734
1.82	0.0393244576	0.156399817	0.0495185077	-0.0443194042	0.540198542	-0.636311005	2.29537146	0.242796381	0.0669296487	0.0112589874	21.060747
1.83	0.0397946657	0.158070091	0.049839525	-0.0447038057	0.541429277	-0.861283132	2.31096209	0.24052443	0.0462635651	0.0088406095	18.660733
1.84	0.0391204021	0.158956467	0.0500745795	-0.0450053508	0.542858379	-1.11108312	2.26548181	0.23855504	0.0385786464	0.00642416849	16.362117
