time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
2.6	0.645430063	0.000693749673	-0.555704229	-0.0348259866	0.53835568	-0.228239706	0.310877909	0.30321234	0.114079486	0.05622615	16.831471
2.61	0.647039514	0.000339737263	-0.558485229	-0.0355930945	0.538554349	-0.111787752	0.355346619	0.304091944	0.103318299	0.0592495387	16.246895
2.62	0.648682848	0.000303483959	-0.561139164	-0.0363269106	0.538772118	-0.0427692024	0.323045782	0.302944609	0.112253398	0.0536468856	16.010129
2.63	0.650402151	0.000508286061	-0.563721819	-0.0370260249	0.53900408	0.0170657205	0.245873027	0.300452567	0.0576898726	0.0471817797	16.243301
2.64	0.652301974	0.000496734821	-0.566237077	-0.0376952085	0.539123565	0.137489387	0.209576705	0.299618576	0.116868804	0.0589094887	15.060745
2.65	0.654408283	0.000501423468	-0.568725796	-0.0383375412	0.539186522	0.255953421	0.173783833	0.299261785	0.101925091	0.0477369163	16.212297
2.66	0.656726066	0.000497897545	-0.571204252	-0.0389432739	0.539169191	0.370797681	0.161863059	0.299494744	0.0761710992	0.0280512707	17.035555
2.67	0.659049864	0.000357547934	-0.573722002	-0.0395290014	0.539106514	0.463002619	0.178009604	0.300210519	0.0789637759	0.0587239657	13.837665
2.68	0.661629351	0.00027610985	-0.576292233	-0.0400815297	0.539069274	0.506537811	0.189519904	0.301046954	0.118378554	0.0453086139	18.108045
2.69	0.664359297	0.000121381587	-0.578888117	-0.0405880567	0.538855689	0.525885185	0.211449898	0.302190506	0.112452899	0.0693251394	16.098186
2.7	0.667322859	0.000125598374	-0.581506114	-0.0410344641	0.538477916	0.516501955	0.223136129	0.302820104	0.0790369503	0.0536505774	15.921703
2.71	0.670362444	0.000386448425	-0.584133899	-0.0414059799	0.537873747	0.448888256	0.169284165	0.301502612	0.106463352	0.0472372584	15.999365
2.72	0.673935791	0.000598086683	-0.586702331	-0.041680049	0.536862127	0.370212711	0.0890574802	0.30115777	0.127397924	0.0583556108	15.890977
2.73	0.678054112	0.00103063595	-0.589199334	-0.0418757487	0.535506009	0.288723508	-0.052067855	0.300853603	0.162768762	0.0610187113	15.472721
2.74	0.682297698	0.00115161739	-0.591609564	-0.0419855166	0.533733916	0.203151624	-0.250250144	0.301521902	0.0896414921	0.0577208048	17.246499
2.75	0.685859942	0.000821751538	-0.594073576	-0.0418480583	0.532394591	-0.0847684196	-0.267575234	0.303628469	0.0421535472	0.0570631776	17.522043
2.76	0.689106459	0.000444814065	-0.596676941	-0.0416035279	0.53187928	-0.370415941	-0.195497862	0.305623857	0.109732919	0.0644077408	15.196628
2.77	0.692016239	0.000434841552	-0.59935715	-0.041269729	0.531631813	-0.685520968	-0.0228368129	0.306433894	0.0580906654	0.0619645452	16.466531
2.78	0.694715667	0.000795869246	-0.602070565	-0.0408091035	0.531925414	-0.972466684	0.17759479	0.305785383	0.0480533755	0.0519814555	17.229452
2.79	0.697799371	0.00170983178	-0.604786124	-0.0402579972	0.532545663	-1.19595568	0.370697206	0.304278457	0.0817523318	0.0441322106	15.057748
2.8	0.700740548	0.00228894018	-0.607447848	-0.0396422456	0.533335961	-1.3234618	0.538542253	0.303891149	0.0710920916	0.0596645997	14.587496
2.81	0.702942805	0.0019822891	-0.610076198	-0.0389825284	0.534302625	-1.38590934	0.673074998	0.305053286	0.0468812638	0.0585297129	17.460082
2.82	0.704827807	0.00107488154	-0.612689939	-0.0382880062	0.535404677	-1.42521713	0.782593983	0.307733875	0.0435865593	0.0693139851	15.446763
2.83	0.707044526	0.000660342996	-0.615260653	-0.0375922378	0.536755106	-1.39464895	0.874451002	0.309496429	0.0532346144	0.056816779	13.954164
2.84	0.709304458	0.000612824731	-0.617776343	-0.0368967076	0.538205136	-1.31794706	0.938412887	0.309800619	0.0410705549	0.0439996515	17.645516
2.85	0.711622596	0.000790115588	-0.620211906	-0.0362093327	0.539518201	-1.17449786	0.979980675	0.309221247	0.138914914	0.0307509783	15.103714
2.86	0.714191631	0.00113282226	-0.622560519	-0.035537427	0.540628657	-0.982934467	1.01612202	0.308476497	0.118971735	0.0233198583	15.842718
2.87	0.71713303	0.00155831543	-0.624811518	-0.0348843666	0.541458999	-0.757340725	1.05121551	0.308104072	0.0841520042	0.0203156931	14.877933
2.88	0.720720117	0.00230303644	-0.626970919	-0.0342644718	0.542043297	-0.512799659	1.05643435	0.308268205	0.078454965	0.0693059839	15.523681
2.89	0.72408248	0.00244571496	-0.629016031	-0.0336696211	0.542351976	-0.266885598	1.04333675	0.309930493	0.140046486	0.0692829718	15.81701
2.9	0.727133312	0.00182572612	-0.630959093	-0.0330956682	0.542337051	-0.0345158845	1.02425005	0.313195834	0.114719631	0.0692840427	14.814876
2.91	0.730624422	0.00141738651	-0.632843368	-0.0325498117	0.54214326	0.182176077	0.981619296	0.316155874	0.0519567875	0.0213964971	17.055503
2.92	0.734465766	0.00125557329	-0.634718037	-0.0320501664	0.541861819	0.384205722	0.922718444	0.318104282	0.0492678856	0.0522031082	16.297817
2.93	0.738800588	0.00133751307	-0.63659459	-0.0315930547	0.541522939	0.573945522	0.865500197	0.319343254	0.149015476	0.0431467982	14.806283
2.94	0.743947848	0.00164608957	-0.638440595	-0.0312027079	0.541043827	0.7559117	0.802162072	0.320325808	0.130664591	0.0336987947	18.336802
2.95	0.750142912	0.00216360994	-0.640246695	-0.0308693499	0.54038107	0.921421799	0.749130662	0.321523631	0.10377054	0.0274001258	18.229811
2.96	0.757567795	0.00287032377	-0.64197045	-0.0305874928	0.539435353	1.07676441	0.695937414	0.323168883	0.102956543	0.0238585644	16.246573
2.97	0.766323485	0.00375564521	-0.643573297	-0.0303402071	0.53811751	1.22476071	0.644407202	0.325373994	0.111098929	0.0219322515	18.549015
2.98	0.776480918	0.00482617953	-0.645095974	-0.0301277594	0.536473311	1.35210207	0.618873349	0.328169561	0.129101171	0.0211958445	17.544305
2.99	0.788104604	0.00610010036	-0.646585343	-0.0299482361	0.534510901	1.46090125	0.642400278	0.33155536	0.0779527974	0.0222355635	17.589013
3	0.801406059	0.00747783988	-0.648105718	-0.0296839342	0.532739256	1.35638007	0.602103149	0.334840258	0.0620889774	0.0257314565	16.493497
3.01	0.815873026	0.00898367698	-0.649664024	-0.0294455908	0.5316357	1.24226235	0.638772818	0.338490719	0.057092996	0.0235232704	14.454923
3.02	0.831648249	0.0106468884	-0.651194483	-0.0292738878	0.53075327	1.21385752	0.675090619	0.34237606	0.0565774506	0.0244641135	16.774469
