time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.01	0.649879244	0.0199687967	2.38891229e-05	1.99606749e-05	0.542789527	-0.0204257438	0.018050551	0.306174847	0	0	22.614027
0.02	0.648547566	0.0203092605	4.43367284e-05	4.6533412e-05	0.541371212	-0.0424408718	0.0715735153	0.30706308	0.0936659859	0.0569290052	22.543689
0.03	0.645202145	0.020853344	4.06125093e-05	0.000101752158	0.539380441	-0.0714215376	0.164601882	0.30981892	0.0920131778	0.0569427628	19.706397
0.04	0.639281471	0.0214039985	1.64851302e-05	0.000207642769	0.536806511	-0.124687126	0.294638172	0.315039368	0.0845365526	0.0570173473	20.718476
0.05	0.630510797	0.0217982227	-4.92784949e-05	0.000366500026	0.533811986	-0.185901607	0.488801676	0.322984465	0.0739788049	0.0572779469	18.700165
0.06	0.618915287	0.0219266636	-0.000159173474	0.000561288898	0.530494362	-0.26894766	0.741888357	0.333600668	0.0897996736	0.0580444868	17.291368
0.07	0.604692053	0.0217131563	-0.000290861611	0.000779701137	0.527012109	-0.358883553	1.05060189	0.34659135	0.069652699	0.0600530889	19.103972
0.08	0.58802318	0.0210603254	-0.000400096874	0.00101480198	0.523545479	-0.437576238	1.44618461	0.360594913	0.103497187	0.0632751217	17.379127
0.09	0.569706553	0.0199803133	-0.000381232283	0.00127070553	0.519378932	-0.495535305	1.68658984	0.375897797	0.0587774898	0.0632653635	18.677305
0.1	0.550085291	0.0185769066	-0.000274812854	0.00153024878	0.515748605	-0.523987117	2.05222782	0.390461809	0.0551979878	0.0631244282	17.362647
0.11	0.529710359	0.017023156	2.64941829e-05	0.00178513513	0.512556296	-0.542102833	2.43653615	0.404283966	0.0769806267	0.0630264042	17.764387
0.12	0.508783514	0.0153469165	0.000533189842	0.00207467703	0.509683967	-0.598972399	2.91832648	0.417012118	0.0805516624	0.0630044665	19.674737
0.13	0.487724676	0.0137451985	0.00136350137	0.00234642635	0.507228474	-0.619281389	3.36814066	0.427416425	0.0608707779	0.0630707653	18.699414
0.14	0.466571034	0.0121728179	0.00251381888	0.00253420844	0.504958041	-0.556039909	3.87262035	0.435154569	0.108051676	0.0632270195	19.047106
0.15	0.445460587	0.0107853107	0.00397898219	0.00272186819	0.503114883	-0.501467012	4.37010254	0.438345138	0.0652612076	0.0632150758	19.17637
