# Go2 + SO-ARM100 dimension-padded gait; source leg rows preserved; rows: 12 leg q, 4 arm q, 12 leg dq, 4 arm dq
0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2204460492503131e-16
0.78365899878599898	0.78738374885836993	0.79489025278276138	0.8038126085527646	0.81323894638463001	0.82282021472661793	0.83242261299506071	0.84199430292337485	0.85151460335100182	0.86097466929617328	0.87037015153946506	0.87969840962478407	0.8889574545778145	0.89814554851074391	0.90726105363338982	0.91630237593241015	0.92526794476540886	0.93415620606348126	0.94296562067298328	0.95169466462000318	0.96034183007472418	0.96890562654955292	0.97738458215211743	0.98577724482329121	0.99408218353190581	1.0022979894136703	0.98197318751239826	1.0500972468561698	1.1101291275547442	1.1615429180659917	1.2024540786007851	1.2286664726277334	1.1821569011682695	1.086560558730006	0.99641984120699834	0.90825955716113094	0.81971045843549473	0.78971299175768539
-1.7825152475999695	-1.769634245942258	-1.7656041940658398	-1.7648260892214687	-1.7651829977091198	-1.7658784125224858	-1.766613178437729	-1.767274996348503	-1.7678217050978511	-1.7682374648483734	-1.7685163166355859	-1.7686560150692949	-1.7686557150310918	-1.7685151040154967	-1.7682340766840254	-1.7678126127590041	-1.7672507311529262	-1.7665484726609613	-1.7657058933369918	-1.764723061847755	-1.7636000582905826	-1.7623369735320469	-1.7609339087143447	-1.7593909747973553	-1.7577082920872558	-1.7558859897337395	-1.7601096400630483	-1.9236878829130337	-2.0780931175025374	-2.2253376532174434	-2.3667771847639445	-2.503243246926969	-2.5018516802561819	-2.3632244901528563	-2.2201171363114156	-2.0714583999939888	-1.9157391608384375	-1.8188702952161357
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	0	-2.2204460492503131e-16
0.95169466462000318	0.96034183007472418	0.96890562654955292	0.97738458215211743	0.98577724482329121	0.99408218353190581	1.0022979894136703	0.98197318751239826	1.0500972468561698	1.1101291275547442	1.1615429180659917	1.2024540786007851	1.2286664726277334	1.1821569011682695	1.086560558730006	0.99641984120699834	0.90825955716113094	0.81971045843549473	0.78971299175768539	0.78365899878599898	0.78738374885836993	0.79489025278276138	0.8038126085527646	0.81323894638463001	0.82282021472661793	0.83242261299506071	0.84199430292337485	0.85151460335100182	0.86097466929617328	0.87037015153946506	0.87969840962478407	0.8889574545778145	0.89814554851074391	0.90726105363338982	0.91630237593241015	0.92526794476540886	0.93415620606348126	0.94296562067298328
-1.764723061847755	-1.7636000582905826	-1.7623369735320469	-1.7609339087143447	-1.7593909747973553	-1.7577082920872558	-1.7558859897337395	-1.7601096400630483	-1.9236878829130337	-2.0780931175025374	-2.2253376532174434	-2.3667771847639445	-2.503243246926969	-2.5018516802561819	-2.3632244901528563	-2.2201171363114156	-2.0714583999939888	-1.9157391608384375	-1.8188702952161357	-1.7825152475999695	-1.769634245942258	-1.7656041940658398	-1.7648260892214687	-1.7651829977091198	-1.7658784125224858	-1.766613178437729	-1.767274996348503	-1.7678217050978511	-1.7682374648483734	-1.7685163166355859	-1.7686560150692949	-1.7686557150310918	-1.7685151040154967	-1.7682340766840254	-1.7678126127590041	-1.7672507311529262	-1.7665484726609613	-1.7657058933369918
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0
0.95169466462000318	0.96034183007472418	0.96890562654955292	0.97738458215211743	0.98577724482329121	0.99408218353190581	1.0022979894136703	0.98197318751239826	1.0500972468561698	1.1101291275547442	1.1615429180659917	1.2024540786007851	1.2286664726277334	1.1821569011682695	1.086560558730006	0.99641984120699834	0.90825955716113094	0.81971045843549473	0.78971299175768539	0.78365899878599898	0.78738374885836993	0.79489025278276138	0.8038126085527646	0.81323894638463001	0.82282021472661793	0.83242261299506071	0.84199430292337485	0.85151460335100182	0.86097466929617328	0.87037015153946506	0.87969840962478407	0.8889574545778145	0.89814554851074391	0.90726105363338982	0.91630237593241015	0.92526794476540886	0.93415620606348126	0.94296562067298328
-1.764723061847755	-1.7636000582905826	-1.7623369735320469	-1.7609339087143447	-1.7593909747973553	-1.7577082920872558	-1.7558859897337395	-1.7601096400630483	-1.9236878829130337	-2.0780931175025374	-2.2253376532174434	-2.3667771847639445	-2.503243246926969	-2.5018516802561819	-2.3632244901528563	-2.2201171363114156	-2.0714583999939888	-1.9157391608384375	-1.8188702952161357	-1.7825152475999695	-1.769634245942258	-1.7656041940658398	-1.7648260892214687	-1.7651829977091198	-1.7658784125224858	-1.766613178437729	-1.767274996348503	-1.7678217050978511	-1.7682374648483734	-1.7685163166355859	-1.7686560150692949	-1.7686557150310918	-1.7685151040154967	-1.7682340766840254	-1.7678126127590041	-1.7672507311529262	-1.7665484726609613	-1.7657058933369918
0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
