time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
11.23	2	0.135088583	-0.0664043591	-0.0943584259	0.526552622	3.58491024	10.1806371	0.286861739	0.0810729748	15.993125
11.24	2	0.130203236	-0.065527052	-0.0932328576	0.530166736	3.63706633	10.4494681	0.286276741	0.0991894304	14.906033
11.25	2	0.126557376	-0.0646849019	-0.0920845053	0.532971605	3.65759321	10.7413352	0.285958732	0.102088702	15.016424
11.26	2	0.124164269	-0.0639322662	-0.0908851236	0.535741772	3.52461856	10.9651088	0.285369335	0.139697083	14.866418
11.27	2	0.123073118	-0.063288999	-0.0896827635	0.538474634	3.32579423	11.133895	0.284723818	0.0954352647	16.686832
11.28	2	0.123354132	-0.0627775094	-0.0885124651	0.541110846	3.07441034	11.2644226	0.284110382	0.121037823	15.970069
11.29	2	0.125044665	-0.0623930635	-0.0874056476	0.543585794	2.77756133	11.3612388	0.283568544	0.118306924	16.906218
11.3	2	0.128123951	-0.0621573408	-0.0864121034	0.545956923	2.46476994	11.4220886	0.28310194	0.113920164	18.905666
11.31	2	0.132502686	-0.0620745872	-0.0855752845	0.548295585	2.15532402	11.4475723	0.28270506	0.0805295814	19.011346
11.32	2	0.138046593	-0.0621291562	-0.0849220414	0.550530326	1.87918766	11.4342632	0.282385711	0.0710197676	17.744805
11.33	2	0.144591888	-0.0623620323	-0.0844479308	0.552434663	1.61400914	11.4313308	0.282174101	0.130354712	19.597769
11.34	2	0.151826292	-0.0627266553	-0.0841941928	0.55394216	1.38459737	11.4270812	0.282035345	0.13261974	22.193477
11.35	2	0.159325533	-0.0631586331	-0.084125669	0.555067853	1.25834396	11.3827131	0.281932283	0.0596112021	17.42367
11.36	2	0.166699213	-0.0637011761	-0.0842947693	0.555835367	1.08716384	11.3280762	0.281772861	0.119179894	17.18875
11.37	2	0.173530253	-0.0642864825	-0.0846394904	0.556248101	0.986406423	11.2166084	0.281624552	0.0712704635	17.563421
11.38	2	0.179534591	-0.064908204	-0.0851667181	0.556340863	0.962568811	11.0547032	0.281510365	0.0887022983	19.548029
11.39	2	0.184542699	-0.0655646487	-0.085869038	0.556028936	1.02030714	10.851218	0.281450092	0.0491061339	16.550283
11.4	2	0.188448271	-0.0662284841	-0.0867277744	0.555263532	1.18908905	10.5906403	0.281456357	0.0592652675	21.488343
11.41	2	0.191233319	-0.0669094803	-0.0877540341	0.554028036	1.48816465	10.2883794	0.281557862	0.0909442695	18.4068
11.42	2	0.192924439	-0.067636505	-0.088926337	0.552293184	1.8907948	9.96316887	0.281742162	0.117906944	18.790709
11.43	2	0.193579907	-0.0684276738	-0.0902445726	0.550013228	2.38168518	9.63473846	0.281980902	0.090384569	17.845994
