time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
0.64	0	0.0196167908	0.0374314478	-0.00197185327	0.540234572	-1.92441774	2.38432857	0.403380721	0.0841363827	20.328252
0.65	0	0.023069491	0.0364400933	-0.00161601478	0.539378637	-2.02691027	2.28946393	0.40297312	0.0833444675	18.713915
0.66	0	0.0253112377	0.0353495789	-0.00131888838	0.538851015	-1.99899186	2.238726	0.40254699	0.0318912356	20.257242
0.67	0	0.0256235017	0.0342119059	-0.00107328368	0.538481001	-1.89115338	2.1776674	0.401943577	0.105977132	18.496392
0.68	0	0.0249324263	0.0330856656	-0.000894535775	0.538175095	-1.71481466	2.07725507	0.401278767	0.0423482184	22.46225
0.69	0	0.023664141	0.0320218103	-0.000805820059	0.537826884	-1.46033546	1.9118314	0.400485108	0.0872593094	20.238189
0.7	0	0.0220033367	0.0310344584	-0.000792045779	0.537388004	-1.15876048	1.6756022	0.399814755	0.0646025843	21.853121
0.71	0	0.020547488	0.030097296	-0.000866502614	0.536917283	-0.797655286	1.41785251	0.399322438	0.0799642471	22.40904
0.72	0	0.0189165073	0.0291639264	-0.00104215897	0.536329671	-0.44929426	1.2596588	0.399154718	0.0900793961	19.995589
0.73	0	0.0175459471	0.0282421219	-0.00124757055	0.535729309	-0.191964416	1.13927279	0.399395453	0.064331065	19.914102
0.74	0	0.0159087653	0.0273276573	-0.00146685332	0.53510322	-0.00426340807	1.07447536	0.399516664	0.0610826699	17.334499
0.75	1	0.386173191	0.0265118407	-0.0017748874	0.534507729	0.205990884	1.05152297	0.399143201	0.117184064	22.629111
0.76	1	0.381645976	0.025815614	-0.00219563687	0.533911423	0.451512682	1.09667773	0.398807209	0.0996018436	20.70105
0.77	1	0.375583916	0.0252290185	-0.00261967689	0.533055653	0.612708724	1.16776361	0.398117453	0.101833717	23.247327
0.78	1	0.36710913	0.0247251093	-0.00309819388	0.532273456	0.770152442	1.32495302	0.397184352	0.094359696	20.614797
0.79	1	0.355714979	0.024309266	-0.00354910812	0.531426639	0.845956052	1.48345865	0.396081842	0.168449389	19.868835
0.8	1	0.342106177	0.0239598425	-0.00396233104	0.530607235	0.865652034	1.64184931	0.394508503	0.0612769845	19.593435
0.81	1	0.327453267	0.0236989545	-0.00435388995	0.52911474	0.890269758	1.68062477	0.391778784	0.167782079	19.551831
0.82	1	0.31137843	0.0234731095	-0.00464514869	0.527716559	0.804296548	1.77767298	0.388779806	0.0807603942	18.152734
0.83	1	0.293932305	0.0232622084	-0.00484602652	0.526407483	0.68526319	1.92327793	0.385558822	0.084583743	21.324098
0.84	1	0.275533632	0.0230702532	-0.00498307565	0.525119862	0.563407663	2.0904217	0.382195246	0.0583563445	18.796096
0.85	1	0.256448811	0.0228848479	-0.00506334376	0.523900155	0.436580841	2.29552381	0.378772236	0.0758529498	19.521397
0.86	1	0.237141212	0.0227257902	-0.00510049801	0.522776561	0.332090542	2.53299555	0.375428662	0.0556564091	22.047248
0.87	1	0.217720732	0.0226380207	-0.00512299012	0.521734093	0.271236072	2.78633159	0.37203076	0.0480355952	20.546069
0.88	1	0.198384761	0.0225889176	-0.00518076853	0.520809356	0.297814478	3.02586719	0.368841997	0.0912542485	20.174068
0.89	1	0.179419974	0.0226216083	-0.00529769181	0.519975908	0.425604568	3.23864405	0.365514561	0.0602067769	18.053541
0.9	1	0.160661967	0.0227438962	-0.00533174018	0.518879739	0.445166405	3.48839275	0.362559315	0.0537479579	19.331891
0.91	1	0.142646893	0.022895892	-0.00542688401	0.518193319	0.555290609	3.66781404	0.359312921	0.0437105175	20.254725
0.92	1	0.126213676	0.023045897	-0.00557964079	0.51789883	0.700295451	3.82911563	0.355841835	0.0743148751	19.5538
0.93	1	0.110537495	0.0231709303	-0.00578122317	0.517920303	0.869084646	3.98127297	0.35285175	0.0681466363	16.736301
0.94	1	0.0961099953	0.0232683636	-0.00601270493	0.518163939	1.0172555	4.13989589	0.350314454	0.0663099303	19.79457
