time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
1.03	0.042736142	0.164527935	0.00694489042	-0.00923105194	0.532187185	0.968336162	0.977056859	0.294078638	0.0468897354	0.0170371877	20.386329
1.04	0.0434949949	0.163772045	0.00577138627	-0.0091622047	0.532623628	1.06635203	1.0670619	0.294999902	0.0556361134	0.00734605297	18.922447
1.05	0.043871049	0.163076051	0.00460086422	-0.00918201964	0.533221581	1.15952626	1.15055707	0.295688358	0.0548619311	0.00449724295	18.284404
1.06	0.043563517	0.164017094	0.00345846456	-0.00930252242	0.533959954	1.24902031	1.22562432	0.296504453	0.0443050724	0.0257972391	18.0611
1.07	0.0433910639	0.164283117	0.00237294443	-0.00951475611	0.534809319	1.32194312	1.29547618	0.296948215	0.0602164125	0.0179105289	16.810256
1.08	0.0434325637	0.164026866	0.00134640415	-0.00981938683	0.535754486	1.37947175	1.34756041	0.297141029	0.039204817	0.0222576064	18.705852
1.09	0.04364718	0.163690517	0.000353986036	-0.0102366322	0.536797087	1.4366986	1.36578958	0.29708981	0.0574617271	0.0108458901	15.75283
1.1	0.0445724827	0.162710989	-0.000561364044	-0.010754504	0.537761631	1.48259223	1.35346156	0.296917905	0.103884094	0.0299083983	17.988929
1.11	0.0454309414	0.162762681	-0.00136757509	-0.0114039899	0.538256067	1.59126664	1.39369626	0.297183478	0.105831581	0.015390149	19.285341
1.12	0.0464374351	0.162021814	-0.00207287911	-0.0121302683	0.538645709	1.61110482	1.39453165	0.297027083	0.111356603	0.0299084675	19.658086
1.13	0.0468845946	0.161819966	-0.00267951488	-0.0129224456	0.538878709	1.59250804	1.37987446	0.296854663	0.101087918	0.0238005975	19.159458
1.14	0.0467573438	0.162387642	-0.00321526149	-0.0137781123	0.538973432	1.5404051	1.35932398	0.296834121	0.063029141	0.0186138291	18.732511
1.15	0.0468238477	0.161268117	-0.00368611333	-0.014675676	0.538937198	1.45316543	1.31842781	0.296556013	0.108016434	0.0426766071	17.563174
