time_s	best_cost
1.970000000000001528e+00	1.650666898223010066e+05
1.980000000000001537e+00	1.653504437448973767e+05
1.990000000000001545e+00	1.642586722189476422e+05
2.000000000000001332e+00	1.635462267797145178e+05
2.010000000000001119e+00	1.640239035188968410e+05
2.020000000000000906e+00	1.631533944636599044e+05
2.030000000000000693e+00	1.639145520399234956e+05
2.040000000000000480e+00	1.644595118796256429e+05
2.050000000000000266e+00	1.644927735119370918e+05
2.060000000000000053e+00	1.654739063530176936e+05
2.069999999999999840e+00	1.649266356070867041e+05
2.079999999999999627e+00	1.645274200592173147e+05
2.089999999999999414e+00	1.642803335883375839e+05
2.099999999999999201e+00	1.652934503014761431e+05
2.109999999999998987e+00	1.649589191873159143e+05
2.119999999999998774e+00	1.648102066472649458e+05
2.129999999999998561e+00	1.632350835379467171e+05
2.139999999999998348e+00	1.610914531372144411e+05
2.149999999999998135e+00	1.617993209687111084e+05
2.159999999999997922e+00	1.618510527532256674e+05
2.169999999999997708e+00	1.611302308420910267e+05
2.179999999999997495e+00	1.609605676888209418e+05
2.189999999999997282e+00	1.600937217243295745e+05
2.199999999999997069e+00	1.587854134641310084e+05
2.209999999999996856e+00	1.584027923731179908e+05
2.219999999999996643e+00	1.584172401141558075e+05
2.229999999999996430e+00	1.580819950500946434e+05
2.239999999999996216e+00	1.580598614417378849e+05
2.249999999999996003e+00	1.587447976206950843e+05
2.259999999999995790e+00	1.590124411135630216e+05
2.269999999999995577e+00	1.593432510513099842e+05
2.279999999999995364e+00	1.596172625994416012e+05
2.289999999999995151e+00	1.593710186683718639e+05
2.299999999999994937e+00	1.586052133876119624e+05
2.309999999999994724e+00	1.587348754895948805e+05
2.319999999999994511e+00	1.569965681080253562e+05
2.329999999999994298e+00	1.573525901673906483e+05
2.339999999999994085e+00	1.577570398244953249e+05
2.349999999999993872e+00	1.577100896291158861e+05
2.359999999999993658e+00	1.575851420713559492e+05
2.369999999999993445e+00	1.569643857913252432e+05
2.379999999999993232e+00	1.566424430692066962e+05
2.389999999999993019e+00	1.561906224789519911e+05
2.399999999999992806e+00	1.552795729400234995e+05
2.409999999999992593e+00	1.550755068418549781e+05
2.419999999999992379e+00	1.548924482131391997e+05
2.429999999999992166e+00	1.550814311432880932e+05
2.439999999999991953e+00	1.538111519275565515e+05
2.449999999999991740e+00	1.530918360226009972e+05
2.459999999999991527e+00	1.528059579811531585e+05
2.469999999999991314e+00	1.520927569147940958e+05
2.479999999999991100e+00	1.520173828651621589e+05
2.489999999999990887e+00	1.523053665998062934e+05
2.499999999999990674e+00	1.515163305949460773e+05
2.509999999999990461e+00	1.512104373395752045e+05
2.519999999999990248e+00	1.515222778007401794e+05
2.529999999999990035e+00	1.518717828267462319e+05
2.539999999999989821e+00	1.514861890766953875e+05
2.549999999999989608e+00	1.518088406283899094e+05
2.559999999999989395e+00	1.531617458278953272e+05
2.569999999999989182e+00	1.524831736601623998e+05
2.579999999999988969e+00	1.522652342486039270e+05
2.589999999999988756e+00	1.515030690062041394e+05
2.599999999999988542e+00	1.530364436454413226e+05
2.609999999999988329e+00	1.505181365609561326e+05
2.619999999999988116e+00	1.506039523926166003e+05
2.629999999999987903e+00	1.498969212948472705e+05
2.639999999999987690e+00	1.499417386422207346e+05
2.649999999999987477e+00	1.481843514927488286e+05
2.659999999999987264e+00	1.479190472240446252e+05
2.669999999999987050e+00	1.473072469319720403e+05
2.679999999999986837e+00	1.467184789417649154e+05
2.689999999999986624e+00	1.467720848831247713e+05
2.699999999999986411e+00	1.462198600754752406e+05
2.709999999999986198e+00	1.449516741045232047e+05
2.719999999999985985e+00	1.442664539624522731e+05
2.729999999999985771e+00	1.435359272711634112e+05
2.739999999999985558e+00	1.431803375685170759e+05
2.749999999999985345e+00	1.434488756952876865e+05
2.759999999999985132e+00	1.428911187462541857e+05
2.769999999999984919e+00	1.425393436230123043e+05
2.779999999999984706e+00	1.421347505660227034e+05
2.789999999999984492e+00	1.418718411148578743e+05
2.799999999999984279e+00	1.412142847459575278e+05
2.809999999999984066e+00	1.412440298574758053e+05
2.819999999999983853e+00	1.406233737931832147e+05
2.829999999999983640e+00	1.402980949159903685e+05
2.839999999999983427e+00	1.390856338272447174e+05
2.849999999999983213e+00	1.390818509524204710e+05
2.859999999999983000e+00	1.396815937984405027e+05
2.869999999999982787e+00	1.393486391625709948e+05
2.879999999999982574e+00	1.400813930605891510e+05
2.889999999999982361e+00	1.394992269105657469e+05
2.899999999999982148e+00	1.385173515530795848e+05
2.909999999999981934e+00	1.381890680058777216e+05
2.919999999999981721e+00	1.391225743131628842e+05
2.929999999999981508e+00	1.382972493360809167e+05
2.939999999999981295e+00	1.376382895202491491e+05
