time_s	box_x_m	box_y_m	box_z_m	box_error_m	box_progress_m	box_lateral_error_m	box_tilt_deg	ee_contact_error_m	contact_engaged	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.6	1	6.45429656e-18	0.189999563	2.82842712	4.56387686e-18	4.56387686e-18	0	0.253301308	0	0.0828528597	-0.0252015742	0.499389598	1.31256805	1.7296578	0.290438404	0.108923183	0.00630406447	19.984636
0.61	1	6.45429656e-18	0.189999563	2.82842712	4.56387686e-18	4.56387686e-18	0	0.24654987	0	0.085259719	-0.0265111118	0.498961826	1.5081634	1.74716872	0.290551785	0.107318898	0.00636102319	25.088254
0.62	1.0000015	1.08024343e-06	0.189999197	2.8284253	1.82667976e-06	2.9898485e-07	6.27218637e-05	0.24645477	0	0.0875197295	-0.0277889171	0.498471609	1.59082688	1.71739173	0.290937561	0.113571621	0.00652038438	22.445256
0.63	1.00000216	1.93697366e-06	0.189999389	2.82842423	2.89582245e-06	1.5652803e-07	3.82867745e-05	0.246938536	0	0.0897152297	-0.0290565908	0.497845584	1.60758152	1.64833612	0.290466413	0.087800386	0.00668921758	22.166072
0.64	1.00000209	1.89390992e-06	0.189999422	2.82842431	2.8189751e-06	1.40582008e-07	2.71064729e-05	0.247102873	0	0.0918622945	-0.0303278522	0.497134792	1.60137592	1.56209875	0.289427694	0.141870058	0.0065836001	20.56309
0.65	1.00000207	1.89983111e-06	0.189999456	2.82842431	2.80995256e-06	1.23185633e-07	2.09130979e-05	0.247077784	0	0.0940408451	-0.0316188595	0.496265058	1.63049151	1.48027833	0.288784406	0.088393423	0.00651627982	20.702472
0.66	1.00000206	1.90217253e-06	0.189999481	2.82842432	2.80021682e-06	1.10138633e-07	1.60409505e-05	0.2467323	0	0.096278443	-0.0329324467	0.4951843	1.67097311	1.38486767	0.288359651	0.0789607815	0.00672804454	23.718989
0.67	1.00000205	1.90409385e-06	0.1899995	2.82842433	2.79291429e-06	1.00118934e-07	1.22836637e-05	0.246012123	0	0.0986126125	-0.0342719531	0.493907888	1.72078864	1.27135232	0.288049747	0.0661871023	0.00710084592	19.990399
0.68	1.00000204	1.90555956e-06	0.189999514	2.82842434	2.787306e-06	9.24378337e-08	9.43023815e-06	0.244996582	0	0.101076592	-0.0356262116	0.492386966	1.77492502	1.11759246	0.287796048	0.0890779928	0.00759682432	22.759369
0.69	1.00000203	1.90668374e-06	0.189999526	2.82842434	2.78300671e-06	8.65487051e-08	7.24450962e-06	0.243691647	0	0.103678811	-0.0370150162	0.490674139	1.85831726	0.937567029	0.287574405	0.106428109	0.00820341924	21.656846
0.7	1.00001539	1.51293538e-05	0.190010283	2.82840554	2.15801189e-05	1.83981637e-07	0.000346977853	0.243904076	0	0.10637532	-0.038403295	0.488845211	1.86346159	0.691299268	0.287156409	0.0943988561	0.00894600053	20.262981
0.71	1.00018161	0.000201613964	0.188943866	2.82815615	0.000270978209	1.41469922e-05	0.0647457729	0.244714234	0	0.109125001	-0.0398105384	0.486958469	1.90170911	0.424178046	0.286496998	0.0698054123	0.00957231907	20.057017
0.72	1.00013049	0.000156126468	0.189277805	2.82822446	0.000202669537	1.8126632e-05	0.0443170042	0.24470485	0	0.111894605	-0.0412432548	0.485024066	1.94261125	0.135146907	0.285613095	0.106104413	0.00984554299	19.164508
0.73	1.00010351	0.000133894223	0.189449081	2.82825926	0.00016786886	2.14861656e-05	0.0335030275	0.244330292	0	0.114716524	-0.0427000525	0.482862885	1.99367065	-0.179392327	0.284296952	0.0996896959	0.0107872626	19.81434
0.74	1.00008192	0.000115851002	0.189582188	2.82828728	0.000139845522	2.39925366e-05	0.025022211	0.243662427	0	0.11759753	-0.0441784569	0.480454008	2.081274	-0.505815457	0.283119455	0.0738328797	0.0116407297	19.561772
0.75	1.0000662	0.000102781093	0.18968166	2.82830764	0.000119486562	2.58678534e-05	0.0188519963	0.242543753	0	0.120503596	-0.045708396	0.47790591	2.22608894	-0.81768237	0.282047685	0.0591233489	0.0125965735	19.16076
0.76	1.00005642	9.42289429e-05	0.189756871	2.8283206	0.000106524023	2.67358265e-05	0.0143713881	0.24245634	0	0.12319134	-0.0471942639	0.475841691	2.29110867	-0.983577297	0.281505985	0.0779228261	0.0136526578	18.622086
0.77	1.00004835	8.7342243e-05	0.189813823	2.82833118	9.59496911e-05	2.75708936e-05	0.010967801	0.242897317	0	0.125742437	-0.0485116463	0.473776061	2.17082215	-1.1295341	0.280697822	0.0619108124	0.0139531056	20.08324
0.78	1.00004177	8.17878231e-05	0.189857338	2.82833976	8.73651859e-05	2.83002628e-05	0.00837951407	0.242425725	0	0.128199242	-0.0498189121	0.472245461	2.13257896	-1.22588629	0.279512732	0.0867916966	0.0135085029	20.066161
0.79	1.00003678	7.75808412e-05	0.189890599	2.82834626	8.08661288e-05	2.88497491e-05	0.00641172771	0.240814797	0	0.130629064	-0.0511832951	0.470656025	2.21445684	-1.26240927	0.278587122	0.130452885	0.0132440885	22.510057
0.8	1.00004978	0.000117824363	0.189955728	2.82830861	0.000118512973	4.81158391e-05	0.0110503021	0.240319497	0	0.133019778	-0.0524874624	0.469571654	2.21663648	-1.30685959	0.277155178	0.0847606419	0.013129987	19.574276
0.81	1.00004573	0.000107124985	0.189963147	2.82831904	0.000108084097	4.34135099e-05	0.00797273521	0.238435594	0	0.135335838	-0.053687902	0.468823652	2.16553901	-1.34532475	0.27554026	0.0876299189	0.0127699139	19.929091
0.82	1.00004346	0.000101573213	0.18997184	2.82832457	0.000102555703	4.10905124e-05	0.00614550677	0.235131879	0	0.13757068	-0.054752199	0.468352662	2.06955965	-1.36704919	0.273909008	0.0861574536	0.0121496344	20.356435
0.83	1.00004168	9.7151671e-05	0.189978296	2.82832896	9.8168563e-05	3.92246478e-05	0.0047089417	0.230474146	0	0.139683439	-0.0556878368	0.468124018	1.95664926	-1.34565917	0.27241877	0.047438198	0.0112988277	19.406429
0.84	1.00003898	9.83815174e-05	0.189984501	2.82833	9.71273574e-05	4.20051188e-05	0.00399708547	0.229164411	0	0.141648444	-0.0565005568	0.468013913	1.79078542	-1.27397958	0.27129311	0.0900556573	0.0103382016	20.544505
0.85	1.0000379	9.50992567e-05	0.189987822	2.82833308	9.40455862e-05	4.04450724e-05	0.00299601812	0.226360271	0	0.143479933	-0.057328763	0.467496642	1.7285388	-1.22652183	0.270457323	0.157439581	0.00937786615	21.241469
0.86	1.00003646	9.22605092e-05	0.189990465	2.8283361	9.10201209e-05	3.94559426e-05	0.00204601933	0.222270523	0	0.145123729	-0.0581394797	0.467124691	1.61037746	-1.06243606	0.269962631	0.123112803	0.00868550043	19.620708
0.87	1.00003607	9.07824374e-05	0.189992595	2.82833743	8.96994774e-05	3.86862768e-05	0.00158556639	0.217097033	0	0.14661792	-0.058930908	0.466837678	1.43559126	-0.822300719	0.269603824	0.102930485	0.00747077764	19.790676
0.88	1.00003529	8.94206931e-05	0.189993882	2.82833894	8.81828342e-05	3.82771227e-05	0.00103799109	0.216964152	0	0.148057809	-0.059705108	0.466549847	1.24028608	-0.587961231	0.270510265	0.0961813821	0.00613518596	19.874283
0.89	1.00003533	8.87932602e-05	0.189995082	2.82833936	8.77677728e-05	3.78048599e-05	0.000784258366	0.217225779	0	0.149521132	-0.0604648739	0.466204997	1.03775813	-0.391278296	0.271360856	0.0408143433	0.00537660729	19.198002
0.9	1.0000352	8.81904189e-05	0.189996136	2.82833987	8.72503408e-05	3.74697457e-05	0.000602084783	0.216385608	0	0.151030921	-0.0612112009	0.465865739	0.826933157	-0.232712984	0.271696745	0.0880489182	0.00500268578	19.225842
0.91	1.00003518	8.78842122e-05	0.189996717	2.8283401	8.70214805e-05	3.72655643e-05	0.000418178297	0.216939094	0	0.152589399	-0.0619230141	0.465522606	0.587536505	-0.0975502408	0.272229349	0.0884707632	0.00502144466	20.051201
0.92	1.00003513	8.75581085e-05	0.189997396	2.82834037	8.67568253e-05	3.70690393e-05	0.000323555431	0.2162691	0	0.154216538	-0.0625373015	0.464774202	0.226841981	0.114357835	0.27259717	0.065410638	0.00547553202	20.14185
0.93	1.0000351	8.73106397e-05	0.1899979	2.82834057	8.65557666e-05	3.69201242e-05	0.000247866532	0.214210148	0	0.155881762	-0.0631634272	0.464140809	-0.0295665203	0.281049748	0.272596172	0.099103668	0.00649150429	21.709844
0.94	1.00003495	8.7169942e-05	0.189997961	2.82834077	8.6353962e-05	3.69229523e-05	0.000115846104	0.214967339	0	0.157525446	-0.0637974737	0.463590656	-0.251692283	0.425227888	0.273263362	0.0685654029	0.00713537122	19.299285
