time_s	best_cost
2.419999999999992379e+00	4.091756045583041669e+03
2.429999999999992166e+00	3.967535985695348245e+03
2.439999999999991953e+00	4.140648406994775542e+03
2.449999999999991740e+00	4.062584476905042720e+03
2.459999999999991527e+00	4.294587503178032421e+03
2.469999999999991314e+00	4.781575598005239954e+03
2.479999999999991100e+00	4.644469457853390850e+03
2.489999999999990887e+00	4.705913381598067645e+03
2.499999999999990674e+00	4.707941769570888937e+03
2.509999999999990461e+00	4.466314406614105792e+03
2.519999999999990248e+00	4.249003326098450998e+03
2.529999999999990035e+00	4.606121322960197176e+03
2.539999999999989821e+00	5.030268704160393099e+03
2.549999999999989608e+00	4.637808560000510624e+03
2.559999999999989395e+00	4.625575194763037871e+03
2.569999999999989182e+00	5.171438600043322367e+03
2.579999999999988969e+00	5.421947666774606660e+03
2.589999999999988756e+00	5.019291903791619916e+03
2.599999999999988542e+00	4.680309643886545018e+03
2.609999999999988329e+00	4.692342757371762673e+03
2.619999999999988116e+00	4.147711315124409339e+03
2.629999999999987903e+00	4.004152947327997936e+03
2.639999999999987690e+00	4.162001702608839878e+03
2.649999999999987477e+00	4.087549807130517365e+03
2.659999999999987264e+00	4.216377665931089723e+03
2.669999999999987050e+00	4.245727663225996366e+03
2.679999999999986837e+00	4.313061607157502294e+03
2.689999999999986624e+00	4.645634342543161438e+03
2.699999999999986411e+00	4.823918624664062918e+03
2.709999999999986198e+00	5.158828695358423829e+03
2.719999999999985985e+00	5.395862897701157635e+03
2.729999999999985771e+00	5.319868265606033674e+03
2.739999999999985558e+00	5.712088079684712284e+03
2.749999999999985345e+00	5.764522144483847114e+03
2.759999999999985132e+00	5.161995119034681920e+03
2.769999999999984919e+00	1.869367028666080296e+04
2.779999999999984706e+00	1.459227611744078058e+04
2.789999999999984492e+00	1.266942992331229470e+04
2.799999999999984279e+00	1.157819821442064494e+04
2.809999999999984066e+00	1.036136843998875338e+04
2.819999999999983853e+00	9.481987605447584428e+03
2.829999999999983640e+00	7.639864596452163823e+03
