time_s	best_cost
1.700000000000001288e+00	3.178318399409203994e+04
1.710000000000001297e+00	2.975203077976869463e+04
1.720000000000001306e+00	2.771668532300634615e+04
1.730000000000001315e+00	3.047437933355046698e+04
1.740000000000001323e+00	3.094465168746075506e+04
1.750000000000001332e+00	3.146130561687115551e+04
1.760000000000001341e+00	3.217956509661356540e+04
1.770000000000001350e+00	3.181664435237094585e+04
1.780000000000001359e+00	3.047257053526677919e+04
1.790000000000001368e+00	3.196142422498215092e+04
1.800000000000001377e+00	3.340835095920725144e+04
1.810000000000001386e+00	3.384160300771205948e+04
1.820000000000001394e+00	3.303446248086865671e+04
1.830000000000001403e+00	3.450897345767011575e+04
1.840000000000001412e+00	3.540074870786962856e+04
1.850000000000001421e+00	3.501146566095708113e+04
1.860000000000001430e+00	3.736564453971778130e+04
1.870000000000001439e+00	3.750447873918087134e+04
1.880000000000001448e+00	3.717374682513812149e+04
1.890000000000001457e+00	3.761864772409259604e+04
1.900000000000001465e+00	3.589188309420832229e+04
1.910000000000001474e+00	3.789237694977544015e+04
1.920000000000001483e+00	3.646093932201106509e+04
1.930000000000001492e+00	3.603678772427191871e+04
1.940000000000001501e+00	3.657094390147047670e+04
1.950000000000001510e+00	3.433671299256380007e+04
1.960000000000001519e+00	3.067449026299308389e+04
1.970000000000001528e+00	2.872612518642274881e+04
1.980000000000001537e+00	3.041646991636813982e+04
1.990000000000001545e+00	2.990963695903706321e+04
2.000000000000001332e+00	2.873475214343959669e+04
2.010000000000001119e+00	2.781803584273744855e+04
2.020000000000000906e+00	2.785149947875583166e+04
2.030000000000000693e+00	2.746972750721138800e+04
2.040000000000000480e+00	2.815569836331847546e+04
2.050000000000000266e+00	2.735286949575471226e+04
2.060000000000000053e+00	2.737136794559391274e+04
2.069999999999999840e+00	2.694915534932530863e+04
2.079999999999999627e+00	2.802315829119993577e+04
2.089999999999999414e+00	2.554639638699703573e+04
2.099999999999999201e+00	2.783712354506525298e+04
2.109999999999998987e+00	2.284346194837961957e+04
2.119999999999998774e+00	2.541150922103596531e+04
2.129999999999998561e+00	2.490824854739597868e+04
2.139999999999998348e+00	2.296360947118276090e+04
2.149999999999998135e+00	2.356113439120518524e+04
2.159999999999997922e+00	2.429283089956914046e+04
2.169999999999997708e+00	2.383352486102587136e+04
2.179999999999997495e+00	2.440334241641817789e+04
2.189999999999997282e+00	2.416640574301045126e+04
2.199999999999997069e+00	2.386220240586284490e+04
2.209999999999996856e+00	2.389502943629505171e+04
2.219999999999996643e+00	2.500940135357734835e+04
2.229999999999996430e+00	2.667980717935637222e+04
2.239999999999996216e+00	2.628436940424642307e+04
2.249999999999996003e+00	2.686117933313652611e+04
2.259999999999995790e+00	2.817036492947527586e+04
2.269999999999995577e+00	2.776939538687868480e+04
2.279999999999995364e+00	2.984978469215641235e+04
2.289999999999995151e+00	3.089292702082649703e+04
2.299999999999994937e+00	3.184532776541515341e+04
2.309999999999994724e+00	3.181739048159296362e+04
2.319999999999994511e+00	3.331293232548941160e+04
2.329999999999994298e+00	3.182265959318990645e+04
2.339999999999994085e+00	3.108076241727303932e+04
2.349999999999993872e+00	3.150463790037368381e+04
2.359999999999993658e+00	3.193042981030510055e+04
2.369999999999993445e+00	3.323288327516180289e+04
2.379999999999993232e+00	3.461939961662911082e+04
2.389999999999993019e+00	3.717105749084765557e+04
2.399999999999992806e+00	3.639708359973160259e+04
2.409999999999992593e+00	3.714045797028121888e+04
2.419999999999992379e+00	3.374900832890799211e+04
2.429999999999992166e+00	3.566242842184266920e+04
2.439999999999991953e+00	3.682423591227231373e+04
2.449999999999991740e+00	3.742531595556663524e+04
2.459999999999991527e+00	3.960790386990646948e+04
2.469999999999991314e+00	4.028382279877562542e+04
2.479999999999991100e+00	4.142392136387745995e+04
2.489999999999990887e+00	4.297627554266625521e+04
2.499999999999990674e+00	4.395369561009246536e+04
