seed	mode	success	success_time_s	episode_duration_s	initial_box_error_m	final_box_error_m	minimum_box_error_m	box_error_auc_m_s	final_box_progress_m	maximum_lateral_error_m	maximum_box_tilt_deg	first_contact_time_s	contact_fraction	contact_ee_rmse_m	minimum_clearance_m	clearance_violation_fraction	minimum_base_height_m	maximum_abs_roll_pitch_deg	mean_leg_action_delta	mean_arm_action_delta	latency_median_ms	latency_p95_ms	cem_plan_count	cem_compute_seconds
42	arm_ik_nominal	0	nan	30.00000000000189	2.8284271247461903	1.6126042889031074	1.610821539557356	51.59764390719188	1.2352618694039386	0.251474613047155	6.14590119640899	1.8500000000000014	0.9386666666666666	0.2885333025071206	0.24888556145829666	0.0	0.2831563648374081	9.625815117942185	0.05559650307174497	0.004689990493042215	24.947177001195087	43.38873565047833	28	8.992373574001249
42	whole_body_mppi	1	7.389999999999887	30.00000000000189	2.8284271247461903	0.026275394444580984	0.026275394444580984	10.723064880331114	2.8040216437972223	0.16828895791354498	6.054853172049462	1.8500000000000014	0.185	0.1185979945546846	0.26970998794459855	0.0	0.2532782949429425	13.184671147880323	0.06320238940410568	0.02533809175674336	37.089039999955276	42.69537274985851	65	20.77795568700094
