time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.2	0.346592262	0.0830327886	-0.0132651658	0.00211599738	0.466604827	-0.420143797	7.6524021	0.331994136	0.0619866662	0.0286829756	20.294974
0.21	0.326757236	0.0902652133	-0.0133818799	0.00155946332	0.464600778	-0.209979165	8.06060846	0.328691087	0.0672462424	0.028060163	20.243425
0.22	0.308515407	0.097214871	-0.0134922913	0.000793777534	0.46296381	0.0659603082	8.37657115	0.325703309	0.0719063252	0.0277812466	21.270959
0.23	0.291968276	0.103823417	-0.013586348	-6.3540278e-05	0.46219111	0.25573703	8.69900024	0.323138334	0.063359853	0.0279414097	20.278874
0.24	0.277260876	0.109843158	-0.013624364	-0.00092466943	0.461889808	0.305828122	8.92814456	0.32103473	0.0476416308	0.0282383868	19.067401
0.25	0.26418307	0.114944433	-0.0133982729	-0.00170065011	0.46179781	0.253636805	9.20204637	0.319760729	0.0645114498	0.0289719723	19.119803
0.26	0.252766736	0.119434976	-0.0131488997	-0.00253098658	0.462564259	0.207789114	9.41151354	0.31895087	0.0437123703	0.0292177229	18.316279
0.27	0.242975834	0.123185684	-0.0128451266	-0.00339508808	0.463894697	0.140322229	9.54545851	0.318695572	0.0651689189	0.0300545651	18.885817
0.28	0.234538118	0.126035833	-0.0125091348	-0.00435112268	0.46562681	0.121348499	9.72233291	0.318971975	0.0837113989	0.0313035445	19.181191
0.29	0.227396039	0.128271624	-0.0120634586	-0.00532301811	0.467995911	0.0586909672	9.83534484	0.319465327	0.0544764462	0.032158712	17.90644
0.3	0.221467223	0.129927192	-0.0114603276	-0.00628250291	0.470808264	-0.0369859224	9.86713626	0.320253026	0.0521579579	0.0334706721	17.886784
0.31	0.216664702	0.131060925	-0.0107291655	-0.00723825479	0.474023312	-0.142161285	9.82245393	0.321294064	0.0414627398	0.035164289	19.390273
0.32	0.212838646	0.131744613	-0.00993306089	-0.00818119856	0.477670791	-0.253687863	9.73930084	0.32260762	0.0559318508	0.0371596132	19.808127
0.33	0.209856812	0.132026319	-0.00906241191	-0.00910681601	0.481581582	-0.367157624	9.5904329	0.323677082	0.0516351297	0.0392324746	22.468062
0.34	0.207684481	0.131817182	-0.00818280075	-0.0100962172	0.485318214	-0.405988605	9.29145604	0.324481339	0.0813824493	0.0414800611	19.834477
0.35	0.205980593	0.131201125	-0.00717408567	-0.0109716116	0.48887213	-0.526237976	8.99878597	0.325499811	0.0416814027	0.0442251117	19.465057
0.36	0.204602597	0.130400522	-0.00617417396	-0.0118244714	0.49250594	-0.638247677	8.61906617	0.32647215	0.0727204265	0.0462478943	19.255578
0.37	0.203342684	0.129443307	-0.00520911356	-0.0126472452	0.496068843	-0.768660026	8.18303814	0.326642008	0.0785873716	0.0486475343	18.049845
0.38	0.20192024	0.1283391	-0.00429859846	-0.0134687659	0.499389963	-0.89406335	7.75087016	0.326806467	0.060880693	0.0510463761	20.599965
0.39	0.20006577	0.127162492	-0.00341878771	-0.0142774109	0.502395499	-1.02829893	7.30884436	0.326994752	0.0959507208	0.0528803753	20.032081
0.4	0.197536264	0.126006916	-0.00254963027	-0.0150881439	0.505047941	-1.12836073	6.85489811	0.327152825	0.0880138694	0.0543356064	18.9397
0.41	0.194091023	0.124956531	-0.00170794559	-0.0159003858	0.50734265	-1.19751659	6.40686521	0.327275117	0.075820906	0.0554785993	18.665275
0.42	0.189520085	0.124129139	-0.000878538108	-0.0167031068	0.509334926	-1.2379028	5.96286494	0.327284642	0.0576022774	0.0562373665	19.376131
0.43	0.183673724	0.123623351	-6.90204234e-05	-0.0175071069	0.511076126	-1.23430186	5.50726867	0.327091771	0.0910537058	0.0567507492	19.734131
0.44	0.176431117	0.123522935	0.000750912839	-0.0183033339	0.512539442	-1.18404337	5.04196921	0.326643027	0.0957523905	0.0572522806	21.375938
0.45	0.167700395	0.123885417	0.00158846002	-0.0190809409	0.513692597	-1.10926051	4.5687202	0.325904331	0.0906205038	0.0576803607	20.619113
0.46	0.157377549	0.124779918	0.00240585874	-0.0198222769	0.514592854	-1.04493859	4.12899289	0.324925686	0.102991963	0.0579950173	18.45069
0.47	0.145437594	0.126268609	0.00307930546	-0.0204711818	0.515644158	-1.06651225	3.67679509	0.323588639	0.132250726	0.057894753	19.184487
0.48	0.131926677	0.1283931	0.00361672648	-0.0210034016	0.516861882	-1.13950821	3.20481535	0.321011055	0.10358924	0.0583804927	19.873476
0.49	0.116736951	0.131428558	0.00402967375	-0.0215073181	0.518778878	-1.08336094	2.85348223	0.316884809	0.0712585346	0.0593896209	21.709743
0.5	0.100023627	0.135155912	0.00435936	-0.0220330112	0.520928111	-0.916270521	2.52562876	0.312248306	0.0546136381	0.0598865891	19.904399
0.51	0.0818129057	0.139595832	0.00456598197	-0.0224816173	0.523391044	-0.825072671	2.34017588	0.307199168	0.0822297283	0.060500965	18.39322
0.52	0.0623959317	0.145222317	0.00471335896	-0.0228837204	0.526244389	-0.727309884	2.18438371	0.301993934	0.0788248681	0.0176914266	17.783553
0.53	0.0421409363	0.152269622	0.00483551206	-0.0232445068	0.529281468	-0.620338812	2.03788567	0.29669913	0.0559237781	0.0139557814	21.959467
0.54	0.0216053265	0.160771941	0.00490902574	-0.0235857745	0.532385552	-0.48454761	1.91489147	0.291459707	0.0468071455	0.0116473145	17.989536
0.55	0.0104807778	0.171902061	0.00494839761	-0.0239162399	0.535187782	-0.307134586	1.94174203	0.287640496	0.0498713426	0.0102447645	18.865315
0.56	0.0195307025	0.182643043	0.00488332697	-0.0242370397	0.537755112	-0.117425922	2.02535079	0.284746765	0.0655808627	0.00858723073	18.70078
0.57	0.0308874094	0.191263777	0.00468464508	-0.0245393756	0.540193937	0.0533797569	2.09536792	0.282690262	0.0621324218	0.00709208737	18.94208
0.58	0.0386807581	0.196805065	0.00435199522	-0.0248252793	0.54245447	0.211317899	2.13721316	0.281481952	0.0611805966	0.00615441646	16.957343
0.59	0.0425192205	0.198980743	0.00392511584	-0.0251051764	0.544609643	0.364304217	2.14097747	0.280989409	0.0678070293	0.00565497657	18.711762
0.6	0.0426521383	0.198053339	0.00343470866	-0.0253670078	0.546469582	0.491129237	2.11646305	0.281241848	0.0898713129	0.00547708713	17.095148
0.61	0.0396090483	0.194425124	0.0028962636	-0.0256096555	0.547916318	0.575505397	2.07923905	0.282288061	0.0946644177	0.00536434366	18.757011
0.62	0.0345349112	0.188545181	0.00232213862	-0.0258531671	0.548964339	0.633578389	2.0534878	0.284051389	0.0889360335	0.00516958122	24.827284
0.63	0.029878914	0.180975422	0.00173512842	-0.026087236	0.549528595	0.648094956	2.01956493	0.286297122	0.0711792679	0.00491850041	24.731332
0.64	0.0288613466	0.172509316	0.00112398535	-0.0263150391	0.549712299	0.636408817	1.99768529	0.288851776	0.117372567	0.00467465052	23.217218
0.65	0.0330872215	0.163937181	0.000546352228	-0.0265468002	0.549502861	0.619618767	1.98131708	0.291508541	0.109280856	0.00442265669	18.430293
0.66	0.0407353282	0.155875997	1.39631513e-05	-0.0267804105	0.548831091	0.567637543	1.95773971	0.293517777	0.0939658419	0.0041504455	18.892444
0.67	0.0491942507	0.148819549	-0.000430937964	-0.0270160786	0.54771523	0.487094466	1.92059043	0.295268957	0.072549855	0.0038919815	21.483021
0.68	0.0568386574	0.143121861	-0.000765121504	-0.0272606815	0.546114656	0.405602208	1.8737997	0.296800953	0.105836945	0.00365874767	23.662104
0.69	0.0628356981	0.138942096	-0.000978390585	-0.0275146505	0.544061373	0.332513404	1.82003769	0.298090258	0.135679728	0.00344216777	19.37015
0.7	0.0668088349	0.136258546	-0.00108931465	-0.0277657894	0.541673202	0.265870787	1.76220957	0.299103916	0.0985272463	0.00333643663	18.624422
0.71	0.068644449	0.134968481	-0.00112495383	-0.0280234318	0.53902916	0.236943464	1.72129603	0.299870078	0.0913343819	0.00343162629	20.023557
0.72	0.068414337	0.134881339	-0.00108243427	-0.0282964047	0.536108004	0.24636537	1.69484114	0.300376435	0.112417818	0.00376205168	19.774807
0.73	0.0662885701	0.135770291	-0.000953363395	-0.0285828102	0.532826458	0.274272352	1.66582488	0.300588727	0.125290693	0.0043628771	22.894578
0.74	0.0624596327	0.137441812	-0.000758765454	-0.0288771836	0.529199809	0.300567087	1.62522084	0.300481642	0.0789416253	0.00517354692	18.922844
0.75	0.0569397093	0.139996666	-0.000768086837	-0.029188984	0.526757961	0.328141066	1.67757053	0.300058086	0.0577947491	0.00607380469	18.427724
0.76	0.0498831561	0.143281647	-0.000904513421	-0.0294384119	0.525008146	0.264002486	1.70974881	0.299139195	0.0573409694	0.0062424462	18.902384
0.77	0.0414176625	0.147564757	-0.00115542879	-0.0297625128	0.523916527	0.264791836	1.88844063	0.298203178	0.0727157494	0.00567059361	18.974616
0.78	0.0318305952	0.152578287	-0.00142589578	-0.0300397086	0.523718542	0.189275931	2.0527628	0.296789415	0.0689520218	0.00532425566	18.816749
0.79	0.0216266779	0.158219988	-0.00164265527	-0.0302849222	0.524126646	0.093949831	2.14772865	0.294867638	0.102871274	0.00450379878	19.458926
0.8	0.0123395323	0.165054026	-0.00180864348	-0.0305032496	0.525051504	-0.00694397836	2.24843678	0.293295322	0.0410527888	0.00340816337	18.804658
0.81	0.00842226863	0.171965587	-0.001972072	-0.0306884796	0.526413251	-0.122928322	2.33310365	0.29193247	0.0465191119	0.00247613376	20.313588
0.82	0.0131523777	0.178170223	-0.00216811489	-0.0308400327	0.528136397	-0.236864226	2.38900388	0.290771565	0.0473025261	0.00176109302	19.21321
0.83	0.0192152448	0.183120545	-0.0024103611	-0.0309706206	0.53013338	-0.330218791	2.42553331	0.289522433	0.0544113201	0.00165999725	20.869154
0.84	0.0237770153	0.186440442	-0.00271829536	-0.0310957576	0.532259861	-0.393598216	2.43727513	0.288645143	0.0535090803	0.00230154292	18.705234
0.85	0.025891049	0.187913433	-0.00305070335	-0.0311154293	0.533886032	-0.537862638	2.48443626	0.288309754	0.124884182	0.00318229016	20.59485
0.86	0.0258914038	0.187590151	-0.0034153059	-0.0311547005	0.535296435	-0.61204613	2.4954049	0.288381052	0.115307061	0.0033966541	18.648181
0.87	0.0241231545	0.185674227	-0.00378706781	-0.0312133556	0.536418623	-0.643159169	2.4734303	0.28883604	0.0950828477	0.00360009985	19.679481
0.88	0.0213593604	0.182454287	-0.00414317379	-0.031299541	0.537240652	-0.62800687	2.40923512	0.289603478	0.0880507455	0.00369130658	18.821266
0.89	0.0189423984	0.178274622	-0.0044526611	-0.0314108706	0.537785512	-0.576922273	2.29518361	0.290596593	0.061534711	0.00374153794	21.754183
0.9	0.0185673617	0.173487642	-0.00473141979	-0.0315314583	0.538158828	-0.520914501	2.154994	0.291684131	0.0726366756	0.00378891725	19.740634
0.91	0.0211229709	0.168422168	-0.00499602233	-0.0316533731	0.53838122	-0.46493273	2.01257064	0.292655955	0.0804177408	0.00378454678	22.494048
0.92	0.0259533372	0.163395632	-0.00524391098	-0.0317736789	0.538474667	-0.407920257	1.87293834	0.293661826	0.0564708439	0.0037120779	20.651431
0.93	0.0318121324	0.158659838	-0.00551077994	-0.0319059101	0.538499087	-0.341423707	1.74106608	0.294648882	0.122713889	0.00360954572	18.972111
0.94	0.0375535833	0.154401806	-0.00584162501	-0.0320366286	0.538471514	-0.317599796	1.65018919	0.295611422	0.0821174968	0.00355301387	21.424194
0.95	0.0426555612	0.150815484	-0.00619349008	-0.0321556856	0.538393725	-0.337877029	1.58612353	0.296479522	0.108365585	0.0034447776	20.253738
0.96	0.0468266669	0.147978877	-0.00658297883	-0.0322784332	0.538210225	-0.367845756	1.53208218	0.297210856	0.101020612	0.00338875962	25.152044
0.97	0.0500007886	0.145922998	-0.00692251996	-0.0324161977	0.537721399	-0.374865314	1.44301323	0.297736978	0.133093705	0.003446264	23.817907
0.98	0.0521400855	0.144626492	-0.00719227998	-0.0325525444	0.536959981	-0.370124106	1.32540595	0.298071954	0.137531739	0.00353645562	19.304807
0.99	0.0533362608	0.144001835	-0.00737877488	-0.032686834	0.535912863	-0.335930729	1.17522122	0.298226246	0.0633114946	0.00364151466	19.949303
1	0.0541611974	0.143939636	-0.00757112826	-0.0327597609	0.53493368	-0.412094057	0.94607669	0.298135079	0.0445672524	0.00373583522	22.663714
1.01	0.0544537821	0.144421251	-0.00779077597	-0.0328921207	0.534473587	-0.38392339	0.779108632	0.298028584	0.0616067041	0.00424246084	25.489073
1.02	0.0540827859	0.145135357	-0.00804186368	-0.0330204225	0.534030779	-0.402238498	0.704877303	0.297995457	0.0716019024	0.0042808617	21.72076
1.03	0.053472904	0.145967611	-0.00833945453	-0.0332544456	0.533697325	-0.283948423	0.614300876	0.297877885	0.0545708962	0.00413348444	25.573274
1.04	0.0526523874	0.146883917	-0.0086849656	-0.0335336998	0.533658979	-0.208129861	0.580609516	0.297801788	0.0565744909	0.00382576979	24.125719
1.05	0.0516489839	0.147848801	-0.00914730044	-0.0338917766	0.534110126	-0.115457722	0.619145883	0.297794725	0.104762924	0.00371932854	24.369133
1.06	0.0506068567	0.148823968	-0.00965311265	-0.034334967	0.534888071	0.00297267727	0.69202228	0.297816383	0.0423568996	0.00367154572	23.628697
1.07	0.049641477	0.149769804	-0.0101841165	-0.0348522912	0.535950884	0.130656188	0.788714094	0.297866964	0.050078792	0.00363472925	22.117856
1.08	0.0488873036	0.150632675	-0.0107298776	-0.035463308	0.537215077	0.275406416	0.889591776	0.297940342	0.0357332316	0.00364742552	21.202151
1.09	0.0484735441	0.151349525	-0.01131279	-0.0361605951	0.538648999	0.433918045	0.98488733	0.298040883	0.0626993068	0.00372060446	22.123145
1.1	0.0486048728	0.151839906	-0.0118700956	-0.0369400002	0.540002715	0.576276501	1.03552162	0.298138375	0.0970182732	0.00386278516	23.501303
1.11	0.0491964108	0.152032496	-0.0124165126	-0.037758958	0.541234943	0.68071356	1.06864286	0.298286892	0.120508303	0.00402465274	22.328052
1.12	0.0496409177	0.151869552	-0.0128676658	-0.0386761871	0.541890187	0.838704981	1.13848382	0.298603546	0.120554739	0.00410667823	23.284209
1.13	0.0502986387	0.151402956	-0.0132636593	-0.0396252898	0.542403299	0.931204617	1.1934296	0.298922656	0.117702117	0.00369816203	19.797994
1.14	0.0511256808	0.150710018	-0.0136161538	-0.04059262	0.542755033	0.974260711	1.24255895	0.299178703	0.0674815275	0.00341919334	25.025006
1.15	0.0520692511	0.149882515	-0.0139142631	-0.0415760144	0.542959356	0.973921757	1.28585813	0.299418741	0.107989827	0.00316910491	25.500406
1.16	0.0529563446	0.148990424	-0.0141661732	-0.04258329	0.542977849	0.956501204	1.33538471	0.299677883	0.0914833958	0.00293218617	21.821858
1.17	0.0536086606	0.148112326	-0.0144192792	-0.0436149445	0.542888201	0.937979533	1.40959599	0.299957237	0.0735430931	0.00265036624	25.020838
1.18	0.0539793719	0.147356614	-0.0146869154	-0.044663689	0.54277595	0.911205269	1.50153616	0.300226594	0.076769932	0.00233107973	22.632521
1.19	0.053962259	0.146810607	-0.0149970752	-0.0457295816	0.542696342	0.893122255	1.61454117	0.300478266	0.0940629897	0.00207123326	24.052477
1.2	0.0536357668	0.146520066	-0.0153113104	-0.0467822643	0.54250363	0.84636442	1.70571558	0.300665284	0.101959283	0.00188922865	22.549953
1.21	0.0529362149	0.146522093	-0.0156138079	-0.0478136448	0.542238756	0.782810111	1.77959884	0.300783651	0.130543857	0.00185022619	22.678201
1.22	0.0518734197	0.146813553	-0.015879421	-0.048824093	0.541821664	0.70763626	1.83085004	0.300840972	0.116349533	0.00189016395	21.284478
1.23	0.0505044269	0.147334272	-0.0161271269	-0.0498024373	0.54121302	0.614358779	1.85701021	0.300843958	0.121582063	0.00200238154	23.850076
1.24	0.0490613697	0.148015553	-0.0163275661	-0.0507156394	0.540329113	0.474220516	1.82318465	0.30076568	0.0896628638	0.00217863954	23.757926
1.25	0.0476680389	0.148772476	-0.0164800729	-0.0515713727	0.539171016	0.316039488	1.7379456	0.300638842	0.0690532302	0.00234291121	24.775214
1.26	0.0462211269	0.149716636	-0.0167205464	-0.0523233313	0.538768047	0.130051904	1.72873315	0.300563634	0.0666292438	0.00255806319	24.588754
1.27	0.0443190198	0.150682702	-0.0170091357	-0.0530542747	0.538460373	0.0142452797	1.82846465	0.30062188	0.0806958794	0.00247840843	22.809611
1.28	0.0425351052	0.151644228	-0.0173525423	-0.0536697132	0.53842866	-0.146842829	1.90608367	0.300576246	0.0539359423	0.00236817717	25.565912
1.29	0.0409240303	0.152598493	-0.0177539336	-0.054189185	0.538545876	-0.265020911	1.97781544	0.300516289	0.0693382256	0.00216250805	22.049202
1.3	0.0396166535	0.153511911	-0.0182223507	-0.0546075319	0.538807786	-0.359185808	2.03339072	0.300448192	0.0440895834	0.00214062858	24.549024
1.31	0.0386226349	0.154294111	-0.0187937653	-0.0549003482	0.539132712	-0.457320022	2.07808526	0.300398823	0.0762660875	0.00220480463	21.991173
1.32	0.0381151856	0.154909231	-0.0194807613	-0.0550671045	0.539612988	-0.553323029	2.09628993	0.300345382	0.0597638513	0.00232565501	21.868702
1.33	0.037982848	0.155342265	-0.0202924595	-0.0550867277	0.54039107	-0.650739677	2.12723261	0.300329779	0.100322911	0.00261777896	23.539183
1.34	0.0383658741	0.155555556	-0.0211916252	-0.0549479118	0.541376767	-0.761468106	2.14041788	0.30032203	0.0494956733	0.00303528005	20.528738
1.35	0.0393270728	0.15551247	-0.0221355423	-0.0546686403	0.542495367	-0.89663175	2.12835698	0.300333255	0.128095587	0.00354875736	21.017854
1.36	0.040788298	0.155126687	-0.0230936986	-0.0542739734	0.543513911	-1.01647987	2.09676033	0.30039729	0.097511317	0.004020017	19.553244
1.37	0.0424673264	0.154318856	-0.0240430189	-0.0537938644	0.544219936	-1.09395367	2.07012031	0.300548737	0.109092338	0.00438071073	17.764668
1.38	0.0441465302	0.153088507	-0.0249735134	-0.0532649484	0.544590781	-1.15201345	2.06216255	0.300779165	0.0887579581	0.00449493254	19.691983
1.39	0.0457788192	0.151491783	-0.0258453302	-0.0527002716	0.54449258	-1.16793772	2.05716081	0.301056207	0.126250902	0.00432437705	17.612347
1.4	0.0474679128	0.149668607	-0.0266140891	-0.0521237254	0.543963386	-1.14243348	2.03217272	0.301338999	0.0963164948	0.00396048234	17.957869
1.41	0.0492429873	0.147743959	-0.0272489922	-0.0515477619	0.543005629	-1.08941263	1.97285557	0.301607779	0.102975487	0.0035369313	19.294819
1.42	0.0510405281	0.145818951	-0.0277785953	-0.0509924946	0.541738412	-1.00444834	1.88645411	0.30185508	0.0523561731	0.00310335592	16.730012
1.43	0.0526452563	0.143978873	-0.0282888245	-0.0504702599	0.540359278	-0.91245526	1.81129859	0.302109854	0.110802209	0.00274842866	19.265501
1.44	0.0539482683	0.142328636	-0.0288248382	-0.0500060438	0.53903258	-0.801520626	1.75320758	0.302346662	0.116765344	0.00245866283	16.656251
1.45	0.0548707775	0.140993933	-0.0293639809	-0.0495919925	0.537834371	-0.697633974	1.70797127	0.30254965	0.0994833449	0.00225022205	18.831829
1.46	0.0553238995	0.140005073	-0.0298987269	-0.0492233451	0.536663383	-0.622868298	1.67017312	0.302719996	0.0943586184	0.00203040913	18.554155
1.47	0.0552078425	0.139347054	-0.0304708364	-0.0489046932	0.535535742	-0.566812102	1.65127067	0.302857177	0.109123477	0.00176380878	21.54745
1.48	0.0545179995	0.139046028	-0.0310416553	-0.0486384851	0.534438784	-0.540519274	1.64554028	0.302950067	0.118116972	0.0015417106	18.489639
1.49	0.0533428132	0.139074638	-0.0315911777	-0.0484202755	0.533274413	-0.534496716	1.63436119	0.302986119	0.069675288	0.00139850273	17.654901
1.5	0.0511961705	0.139491895	-0.0322422051	-0.0483264802	0.532572261	-0.382033909	1.7824343	0.303153927	0.0514182573	0.00140798461	19.612265
1.51	0.0486034556	0.140241565	-0.0329555673	-0.0483492909	0.532138203	-0.164559425	1.90433913	0.303134926	0.0668090313	0.00135230919	18.003819
1.52	0.045170633	0.141325994	-0.033666406	-0.0483150379	0.531857867	-0.0727870164	2.11251135	0.303126324	0.0575769804	0.00125161848	18.646883
1.53	0.0413596144	0.142861772	-0.0344131873	-0.0483581676	0.5321784	0.0412500709	2.32244297	0.302984613	0.0523001829	0.00125149209	18.983178
1.54	0.0373762343	0.144803449	-0.0351779758	-0.0484843107	0.532920026	0.174582043	2.52069952	0.30277084	0.0420531676	0.00107349741	18.410866
1.55	0.0336286436	0.147036957	-0.0359235446	-0.0486985241	0.533938571	0.329676312	2.66589845	0.302482278	0.0706426283	0.000828523819	18.313068
1.56	0.0304804624	0.149378825	-0.0366680971	-0.0489901008	0.535234649	0.505737363	2.76730078	0.302170354	0.0527257154	0.000874293111	19.518622
1.57	0.0285013773	0.151592682	-0.0374004372	-0.0493765778	0.536669116	0.697328463	2.79336533	0.301837539	0.0741549328	0.00142763564	18.189002
1.58	0.0281387318	0.153427553	-0.0381130106	-0.0498716585	0.538152022	0.906880198	2.73513206	0.301519102	0.0367215164	0.00228145112	17.484856
1.59	0.0294815211	0.154627792	-0.0388432129	-0.0504885792	0.539674224	1.13717097	2.60947293	0.301272934	0.0507458444	0.0032436787	18.815497
1.6	0.0315879452	0.154960712	-0.0395771449	-0.0512739496	0.540899149	1.44505649	2.49890969	0.301261035	0.115811014	0.00420458683	17.457018
1.61	0.0344609867	0.15429638	-0.0403377058	-0.0521453181	0.542032053	1.67431903	2.3717545	0.301335994	0.0747568982	0.00464228229	18.038066
1.62	0.0379415045	0.15269547	-0.0410771287	-0.0530723636	0.542937219	1.83702943	2.24048227	0.301544225	0.104356336	0.00497197686	18.294548
1.63	0.0418115296	0.150227962	-0.0417928331	-0.0540293031	0.54349872	1.92433118	2.1256584	0.301900352	0.121432346	0.00507881272	17.972092
1.64	0.0461409916	0.147059514	-0.0424683085	-0.0549969272	0.543690566	1.93596028	2.01407412	0.302353454	0.0975441169	0.00491148056	18.275619
1.65	0.0508966419	0.143433313	-0.0430659289	-0.0559655668	0.543525042	1.8912817	1.90238509	0.302867104	0.0724947421	0.00459093701	17.54204
1.66	0.0558957193	0.139585317	-0.0436065683	-0.0569368025	0.543042231	1.81080026	1.80068347	0.303325733	0.106927207	0.00416601202	19.658757
1.67	0.0608094439	0.135750124	-0.0440687194	-0.0579259934	0.542237694	1.71595554	1.71645615	0.303609669	0.0786221211	0.00369007693	17.719004
1.68	0.0654742039	0.132157339	-0.0444575532	-0.05891921	0.541171789	1.59122828	1.63310703	0.303865756	0.104612045	0.00316278646	19.750662
1.69	0.0695302202	0.128959828	-0.0448017992	-0.0599260901	0.539845065	1.44399039	1.56445374	0.304106685	0.126367052	0.00272271123	21.423926
1.7	0.0726826641	0.126304293	-0.0450964753	-0.0609491575	0.538320439	1.29013404	1.51426059	0.304311893	0.0888636672	0.0023676466	18.729081
1.71	0.0746089353	0.124312171	-0.0454038739	-0.0620070697	0.536734504	1.17263304	1.52517468	0.30454525	0.117501288	0.0021513034	18.064063
1.72	0.0751756937	0.123062906	-0.0457383241	-0.0630972965	0.535127828	1.08027145	1.60070165	0.304818161	0.120671905	0.0021367616	16.840509
1.73	0.0743318871	0.122535678	-0.0460987347	-0.0642121288	0.53339649	0.999816318	1.71825722	0.305082627	0.124542134	0.00236831112	17.38511
1.74	0.0721894014	0.122524929	-0.0464549406	-0.0652830435	0.531056318	0.836781808	1.77484266	0.305124424	0.0926450243	0.00279029215	17.947347
1.75	0.0684443477	0.123459142	-0.0468880586	-0.066265025	0.529243439	0.584439299	2.05448016	0.305548782	0.0535190369	0.00317304389	17.591872
1.76	0.0632114326	0.125158378	-0.0473494733	-0.0672650434	0.528208978	0.420401723	2.37971267	0.305681767	0.057918174	0.00359747109	20.149424
1.77	0.056577836	0.127576088	-0.0477636188	-0.0682380024	0.527762565	0.231627287	2.68858449	0.305396016	0.0896210559	0.00392641462	19.061824
1.78	0.0486267952	0.130739926	-0.048104656	-0.0691604764	0.52777752	0.0165299739	2.95369281	0.304696437	0.0400052481	0.00387036083	18.315651
1.79	0.0397782269	0.13492105	-0.0483765444	-0.0701000459	0.527780913	-0.128071479	3.26388848	0.304330269	0.0580635949	0.00349348481	16.386795
1.8	0.0307525095	0.139800712	-0.0486085281	-0.070970345	0.528186091	-0.325788431	3.49840321	0.303911183	0.0558042403	0.00341264577	19.130934
1.81	0.0223165909	0.145035306	-0.0488391538	-0.0717584911	0.528974291	-0.548087884	3.66645381	0.303514723	0.0610348037	0.00285511203	16.544664
1.82	0.0158147384	0.150219529	-0.0490801917	-0.072445897	0.530159128	-0.799349579	3.75725759	0.303141302	0.0762019194	0.00195904708	17.827482
