time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
2.08	1	0.0152457814	0.108926247	-0.0244873137	0.543211395	2.0242085	1.10447191	0.112654463	0.0761661293	21.17091
2.09	1	0.0173505578	0.109368119	-0.0250642756	0.544725246	2.06927558	1.1278576	0.112428521	0.0529719538	22.045341
2.1	1	0.0194276994	0.109857654	-0.0257463238	0.545760446	2.12690513	1.20399376	0.11230353	0.119264751	21.892838
2.11	1	0.0215556338	0.110358792	-0.0264984556	0.546600836	2.13048422	1.23283408	0.112054572	0.111171483	21.630189
2.12	1	0.0237309485	0.110895258	-0.0272770621	0.54704271	2.07305094	1.2232148	0.111754275	0.100911941	26.849377
2.13	1	0.0259501729	0.111507122	-0.0280494406	0.546987459	1.93741434	1.16196283	0.11141604	0.175939611	25.088613
2.14	2	0.20229703	0.112174775	-0.0287917448	0.546512078	1.72609476	1.0531181	0.111057952	0.169536392	24.807093
2.15	2	0.204269022	0.112887665	-0.0295119821	0.5456646	1.47978877	0.905248151	0.110680906	0.115471696	22.292545
2.16	2	0.205773036	0.113641858	-0.0302190737	0.544818501	1.24116151	0.732469518	0.110255096	0.151217095	21.534503
2.17	2	0.206628559	0.114450138	-0.0309049645	0.543927127	1.01338846	0.533332616	0.109799398	0.0780771122	27.631893
