time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.01	0.300017802	0.0199918954	3.62919559e-05	-6.99870798e-06	0.542697869	0.00305131168	-0.0414429072	0.306020383	0	0	43.457235
0.02	0.299541415	0.0200727796	8.60988994e-05	-3.38187082e-05	0.541175005	0.00836410267	-0.126554231	0.305767362	0.0483289294	0.023839413	16.045556
0.03	0.298328063	0.0201991267	9.61489898e-05	-3.78496176e-05	0.539198273	-0.0159198124	-0.229603539	0.305813973	0.0954369411	0.0238609742	15.815177
0.04	0.296323261	0.0204098685	6.69847265e-05	1.50844098e-05	0.536916228	-0.0929310312	-0.36909125	0.306218812	0.0744792995	0.0239047314	16.974711
0.05	0.293484226	0.0207053156	-8.57953867e-05	0.000129604961	0.534580739	-0.194543585	-0.504070351	0.307126938	0.0819566815	0.0239854452	15.899239
0.06	0.289765782	0.0210324534	-0.000424706698	0.0002830141	0.532230225	-0.301741215	-0.603376002	0.308760494	0.0719505969	0.0240890065	16.108381
0.07	0.285231318	0.0213787458	-0.000966807328	0.000467262589	0.53003928	-0.406661228	-0.651363532	0.31107395	0.0591076515	0.0241855696	15.582898
0.08	0.279965146	0.0217490023	-0.00170405447	0.000692285451	0.528200904	-0.514786616	-0.631979919	0.313959343	0.0718714134	0.0242547543	15.809043
0.09	0.274438825	0.0221206838	-0.00254631984	0.000948990883	0.526094245	-0.626214159	-0.737280349	0.317163859	0.0740580904	0.0242718597	16.538772
0.1	0.268547525	0.022466737	-0.00362223826	0.00122599739	0.524674789	-0.711704939	-0.7115042	0.320773239	0.0437055019	0.0245041458	16.358497
0.11	0.262502202	0.0228247265	-0.00481946949	0.00152848783	0.523750116	-0.788821223	-0.658648297	0.324320732	0.0673284231	0.0245828977	15.028486
0.12	0.255757262	0.0229106063	-0.0060680501	0.00183418341	0.522690621	-0.837324031	-0.438830434	0.328610907	0.0485127965	0.024664396	17.094103
