time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
2.17	0.0308225535	0.0374504398	0.0976166195	-0.030481295	0.548808512	0.506978878	0.161363006	0.339000051	0.0249284745	0.00260212691	18.844622
2.18	0.0294940063	0.0369564002	0.0981564932	-0.030701979	0.54791325	0.478262497	0.0882422217	0.339098693	0.0796584312	0.00205531067	17.639533
2.19	0.0282152956	0.036443448	0.098689167	-0.0309152524	0.547010681	0.447123563	0.00756679651	0.339209865	0.0908689757	0.00161293536	15.970954
2.2	0.0270410177	0.0359280025	0.0992166001	-0.031122519	0.546110053	0.417251287	-0.0775608288	0.33933185	0.0902903805	0.00136765918	18.323868
2.21	0.0260127289	0.0354174658	0.0997327754	-0.0313236169	0.545204026	0.389865681	-0.16557934	0.339463333	0.0889997177	0.00143998193	16.506007
2.22	0.0251627663	0.0349162716	0.100233535	-0.0315180015	0.544280106	0.365421328	-0.253840066	0.339604036	0.094659109	0.00178544649	19.166849
2.23	0.024509158	0.0344326651	0.100742326	-0.0317027327	0.543297597	0.339334842	-0.357536147	0.339713131	0.0909563737	0.00229485725	18.6832
2.24	0.0240540361	0.0339590986	0.101271013	-0.031873937	0.542188782	0.311600377	-0.484081854	0.339784027	0.0699081187	0.00290124195	17.675031
2.25	0.0238151022	0.0334875377	0.101828596	-0.0320386942	0.540910154	0.298448289	-0.625526441	0.339837831	0.0466206516	0.00358610818	18.363691
2.26	0.0237547016	0.033034806	0.102265422	-0.0321147167	0.540009706	0.176566053	-0.607910438	0.340086183	0.0344079657	0.00430804609	17.768816
2.27	0.0239827843	0.0327493974	0.102575657	-0.0320985592	0.539408887	0.00540817664	-0.626140318	0.340099442	0.037704829	0.00514625736	16.381235
2.28	0.0246253113	0.0325457281	0.102821282	-0.0321093784	0.539021735	-0.0597044204	-0.50439284	0.340354354	0.0572724659	0.0057954961	18.305919
2.29	0.0255338169	0.0325777272	0.103005236	-0.0320646371	0.539223697	-0.151781783	-0.365729187	0.34035839	0.040808391	0.00610695868	16.343463
2.3	0.0266306104	0.0328057588	0.103139143	-0.031956718	0.539854163	-0.26235144	-0.211822413	0.340203024	0.0391322634	0.00654012815	17.766417
2.31	0.0278519589	0.0332020884	0.103245209	-0.0317882998	0.540837723	-0.379456804	-0.051679669	0.339895439	0.0286518006	0.00690189429	18.662252
2.32	0.0291176228	0.033725715	0.103378723	-0.0315633845	0.542043016	-0.48811418	0.0958904178	0.339437476	0.0514334458	0.0071121827	16.583293
2.33	0.03031892	0.0343393093	0.103552343	-0.0312807668	0.543416896	-0.588598272	0.224679874	0.338840883	0.0410224546	0.00710945117	19.440292
2.34	0.0313597551	0.0350049783	0.1037782	-0.0309389352	0.544912498	-0.673918812	0.331971554	0.338132105	0.0284966937	0.00693434095	17.391945
2.35	0.0321085207	0.0356131297	0.10410318	-0.0305354421	0.546248016	-0.749089899	0.407271999	0.337319593	0.118637365	0.0066400483	17.4353
