time_s	box_x_m	box_y_m	box_z_m	box_error_m	box_progress_m	box_lateral_error_m	box_tilt_deg	ee_contact_error_m	contact_engaged	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
5.08	1.50767915	0.231788438	0.195697852	2.3137834	0.522882549	0.195084196	1.02589967	0.062434908	0	0.551153726	0.169827004	0.366050456	7.30107053	8.75592971	0.234198656	0.0885034902	0.00326961666	26.069567
5.09	1.51060572	0.234676394	0.193473388	2.30968889	0.526994035	0.195111496	1.41515033	0.0629165318	0	0.55341106	0.171577509	0.3666561	7.41684077	8.68280297	0.234082877	0.0924061497	0.00444528276	25.15762
5.1	1.51181507	0.237609704	0.194680743	2.30666728	0.529923337	0.193892471	0.629216407	0.0609014903	0	0.555766211	0.173404163	0.366725475	7.47333217	8.54256749	0.233886501	0.058812847	0.00560113156	24.723607
5.11	1.51347	0.240916319	0.19517262	2.30307335	0.533431679	0.192724553	0.235706376	0.0593963418	0	0.558115636	0.175063816	0.36644573	7.60060938	8.34052015	0.233867289	0.0635195589	0.00218173696	22.997171
5.12	1.51548657	0.244569923	0.194961621	2.29898127	0.5374411	0.191566998	0.523491935	0.0585200288	0	0.560473464	0.176574154	0.36583372	7.76211695	8.09229971	0.233905904	0.0919697025	0.000826106059	23.833915
5.13	1.51750314	0.248223527	0.193769622	2.29488948	0.54145052	0.190409442	0.906965614	0.0586376329	0	0.562848909	0.17812767	0.364640593	7.89532143	7.78474788	0.233983211	0.106928479	0.001025736	21.761514
5.14	1.52001261	0.252561608	0.192264073	2.28995712	0.546292471	0.189116419	1.11347975	0.0593407157	0	0.565185296	0.179681223	0.363011641	7.98923488	7.45546304	0.233991516	0.0985133462	0.00112733199	24.018716
5.15	1.52263502	0.254802176	0.193389972	2.28655259	0.54973111	0.189386417	0.380080889	0.0599065485	0	0.567453939	0.181160152	0.361131519	8.09571208	7.12075104	0.234158067	0.0541779563	0.000687174216	23.416665
5.16	1.52537162	0.25742336	0.193636269	2.28278387	0.553519642	0.189468035	0.705598628	0.061688667	0	0.569705951	0.182624795	0.358920367	8.14312627	6.77329254	0.234256035	0.0801327805	0.00151511962	25.112463
5.17	1.5282246	0.260367915	0.193213077	2.27869318	0.557619113	0.189403277	1.67498165	0.0640487754	0	0.571953074	0.184093445	0.356403466	8.12253112	6.41670824	0.234267946	0.0770551982	0.00181381476	22.428454
5.18	1.52896699	0.262042247	0.195189687	2.2769355	0.559327995	0.188744296	1.45829063	0.064115595	0	0.574203455	0.185586507	0.353666009	8.03774885	6.05116233	0.234258663	0.0652748953	0.00204664107	22.288008
5.19	1.53107942	0.264750463	0.197286867	2.2735036	0.562736706	0.18832301	1.20348749	0.064187227	0	0.576352823	0.187079422	0.35079771	7.91242084	5.67403542	0.234163095	0.0491412118	0.00361518546	22.817745
5.2	1.53340121	0.267753761	0.198679783	2.26971122	0.566502115	0.187841116	1.11875226	0.0644162079	0	0.578450914	0.188461697	0.347892716	7.81838288	5.29799721	0.234120099	0.0575282844	0.00413336544	24.257559
5.21	1.53590531	0.271015281	0.199273468	2.26560398	0.570579024	0.187305538	1.20808866	0.0648569467	0	0.580530084	0.189663018	0.34520294	7.77318641	4.96603248	0.23413645	0.106611703	0.00413595596	22.462821
5.22	1.53857437	0.274583877	0.199030617	2.26115582	0.574989712	0.186669469	1.482876	0.0655682779	0	0.582668904	0.190715973	0.342796844	7.78086342	4.66028709	0.234158715	0.119698977	0.00396070512	24.079963
5.23	1.54128973	0.278503383	0.198032118	2.25641004	0.579681271	0.18581801	1.97534017	0.066644082	0	0.584796466	0.191668689	0.340212167	7.7617535	4.28296143	0.234019345	0.122834405	0.00396068665	26.005847
5.24	1.54445378	0.282695735	0.196003773	2.25116608	0.584883031	0.185090889	2.54347152	0.067655794	0	0.586994875	0.192276872	0.33771832	7.9743987	4.01514926	0.234417478	0.0762780843	0.00410044871	25.729319
5.25	1.54702536	0.284657753	0.198691154	2.24800674	0.588088771	0.185521917	1.91035619	0.0657473453	0	0.589169399	0.192586243	0.33560417	8.0395812	3.77417154	0.234401383	0.0694614511	0.00449262386	25.748801
5.26	1.54980122	0.287075432	0.200358031	2.24436786	0.591761155	0.185775185	1.33377377	0.0644752608	0	0.591375144	0.192700801	0.333681831	8.15478768	3.53294356	0.234405466	0.0614267056	0.00495779056	25.701557
5.27	1.5526803	0.289859671	0.201206192	2.24038261	0.595765727	0.185842249	0.902507802	0.0632734598	0	0.593589416	0.192630381	0.33189999	8.30248164	3.3038704	0.234391655	0.0718981689	0.00550206545	29.307153
5.28	1.55567787	0.293000308	0.201219687	2.23604883	0.600106098	0.185741089	0.606493209	0.0622116191	0	0.59576952	0.192423259	0.330097718	8.46039505	3.12069045	0.234389262	0.0467037163	0.0060252997	27.344165
5.29	1.558716	0.296528037	0.200434305	2.23139336	0.604748855	0.185394883	0.46458816	0.0613314158	0	0.597927072	0.192066314	0.328389192	8.62393157	2.93565998	0.234353675	0.121185479	0.00668030059	23.648204
5.3	1.56181188	0.300435598	0.19885064	2.22641062	0.609701038	0.184820941	0.476886728	0.0607057548	0	0.600029415	0.191529683	0.326801635	8.79403879	2.73761508	0.234294908	0.0887620685	0.00728438263	21.862098
5.31	1.56490776	0.304343159	0.196285975	2.22142789	0.614653222	0.184246998	0.491800336	0.0604995984	0	0.601966537	0.190901844	0.325595353	8.94720801	2.5659831	0.234234838	0.0658397199	0.00792690528	25.757843
5.32	1.56811494	0.308949697	0.193204833	2.21583979	0.620178349	0.183257497	0.844339281	0.061050701	0	0.60372457	0.1901934	0.324657303	9.06950767	2.44230843	0.234161083	0.0874439354	0.00890068169	25.941645
5.33	1.57145267	0.313819396	0.189427966	2.20996663	0.625981883	0.182174238	1.39299776	0.0624025054	0	0.605258827	0.189376741	0.323932463	9.16921427	2.37038227	0.234101486	0.120408915	0.00969609477	25.668428
5.34	1.57226727	0.314272929	0.191609403	2.20909405	0.626878587	0.18242955	1.06797984	0.0573689091	0	0.606551511	0.18855028	0.323340858	9.17954224	2.30922284	0.233969375	0.125010166	0.0107167998	22.969978
5.35	1.57446861	0.316545723	0.194121543	2.205937	0.630042274	0.182379019	0.763510583	0.0571540585	0	0.607425666	0.187646925	0.322774289	9.05813553	2.30787039	0.234039117	0.208588791	0.00804690744	23.312422
5.36	1.57677259	0.31901272	0.195865347	2.20256544	0.633415866	0.182263751	0.753039999	0.0582126849	0	0.608274219	0.186958361	0.321948867	8.95123073	2.32761604	0.234348906	0.117082134	0.0067936949	24.55636
5.37	1.57923261	0.321776556	0.196957996	2.19886651	0.637109689	0.18204892	1.02832185	0.0609692718	0	0.608816207	0.186012931	0.321245666	8.59201847	2.40973121	0.234090385	0.0890721349	0.00603187942	24.386633
5.38	1.58183293	0.324803213	0.197362678	2.19487633	0.641088564	0.181747455	1.45149539	0.0651946222	0	0.609398234	0.185326126	0.320369298	8.22922726	2.50432284	0.234123412	0.0987507076	0.00591478288	23.419262
5.39	1.58443325	0.327829871	0.196786359	2.19088616	0.645067439	0.181445989	1.87465273	0.0709813011	0	0.609954998	0.184632387	0.318762991	7.9525538	2.52197716	0.234413611	0.0971008395	0.00633914777	23.782252
5.4	1.58496746	0.330347575	0.197804102	2.18861973	0.64722547	0.18004345	1.64298211	0.0760118671	0	0.610512923	0.184092603	0.317155017	7.67474779	2.59985893	0.234676018	0.0849484538	0.00683698519	27.108799
5.41	1.58550168	0.332865279	0.197840844	2.18635397	0.649383502	0.178640911	1.46734741	0.0826868714	0	0.611079429	0.183639848	0.315446488	7.3956008	2.72955493	0.234861916	0.0821838618	0.00403980993	25.53259
5.42	1.58785234	0.336327384	0.197494199	2.1821933	0.653493752	0.177855004	1.72601544	0.0877971303	0	0.611668911	0.183262862	0.313661617	7.03116421	2.88871687	0.234110555	0.0841644893	0.00306709752	23.44631
5.43	1.59020301	0.339789489	0.196166555	2.17803271	0.657604002	0.177069098	2.02130065	0.0936729045	0	0.612344689	0.182989883	0.311708753	6.72340183	3.08195616	0.23377027	0.0861415977	0.00460461712	25.658896
5.44	1.59037821	0.342458702	0.196826266	2.17588528	0.659615307	0.175305566	1.44709369	0.0972708788	0	0.613124747	0.182847996	0.309564431	6.47004102	3.30178424	0.233715209	0.0409471852	0.00532126649	23.610699
5.45	1.59055341	0.345127915	0.196504977	2.17373901	0.661626613	0.173542035	0.875310973	0.101016193	0	0.614019885	0.182837166	0.307328221	6.24115792	3.5564735	0.233770293	0.0727304798	0.00459342047	24.227664
5.46	1.59072862	0.347797128	0.195202688	2.17159392	0.663637918	0.171778503	0.319262416	0.104497845	0	0.615043762	0.182958577	0.305092259	6.0456524	3.82925912	0.233836036	0.0908103256	0.00551703005	22.317429
5.47	1.59216701	0.350972589	0.193143549	2.16824471	0.666900407	0.170550212	0.131728233	0.105733948	0	0.616218804	0.183283717	0.30289073	5.86489349	4.09854041	0.234041242	0.094022776	0.00654339571	25.336658
5.48	1.59355847	0.354495694	0.190169003	2.16466214	0.670375529	0.169042911	0.456137917	0.107397691	0	0.617976183	0.184894165	0.301971362	5.47266008	4.09472844	0.2334315	0.0848564823	0.00641931571	25.921509
5.49	1.5952882	0.354811028	0.189759501	2.16329887	0.67182161	0.170043042	0.263914713	0.104673699	0	0.619787194	0.186785996	0.301233103	5.19110636	4.22051763	0.23346208	0.0701916905	0.00429449089	30.22843
5.5	1.59572752	0.356193704	0.190545241	2.16196215	0.673109951	0.169375984	0.0789678256	0.104237422	0	0.621627606	0.188690913	0.301142805	4.92502199	4.37602217	0.233648363	0.0818959489	0.00171007783	26.847096
5.51	1.59662729	0.35796614	0.19006021	2.16003013	0.674999491	0.16875892	0.186433872	0.104447449	0	0.623523516	0.190385588	0.300889584	4.83504661	4.43603269	0.23400743	0.0673704474	0.00165468793	24.450236
5.52	1.59755518	0.358701682	0.190535859	2.15886814	0.676175709	0.168894925	0.0725970691	0.104573279	0	0.625512367	0.192174983	0.301207658	4.78152291	4.57967667	0.234307106	0.0509865696	0.00211704197	24.120939
5.53	1.59858476	0.359819221	0.189992593	2.15734968	0.677693956	0.168832734	0.292262446	0.105069375	0	0.627662163	0.194109003	0.302046402	4.78384673	4.72756191	0.234445648	0.121770803	0.00306184268	23.77152
5.54	1.59895644	0.361227845	0.190613752	2.15603739	0.678952817	0.168099499	0.049440359	0.104511506	0	0.629995809	0.196262015	0.303415497	4.76521836	4.84225563	0.234403985	0.0905749049	0.00357804681	23.990983
5.55	1.59932811	0.36263647	0.190253911	2.15472529	0.680211678	0.167366264	0.193892289	0.10388822	0	0.632598665	0.198653695	0.30522069	4.81989189	4.95218252	0.234404216	0.0822398578	0.00443908416	23.828759
5.56	1.59968349	0.362905795	0.190233207	2.15428962	0.680653408	0.167427112	0.0650637757	0.101611217	0	0.635421213	0.201238872	0.30736539	4.93734993	5.03792695	0.234403762	0.0920778724	0.00513616965	23.404687
5.57	1.60074747	0.36455181	0.18881737	2.15234719	0.682569665	0.167015551	0.322425494	0.102727716	0	0.638396489	0.203997629	0.309758526	5.06543995	5.11455351	0.234501849	0.109172571	0.00615335873	23.492535
5.58	1.60135691	0.365172396	0.190085366	2.15147944	0.683439426	0.16700767	0.217058494	0.102276956	0	0.64140119	0.207016703	0.312133308	5.10694875	5.11629677	0.234557003	0.0709019408	0.0058788015	25.522059
5.59	1.60228908	0.365807354	0.190772744	2.15039099	0.684547554	0.167217832	0.0523221207	0.101865764	0	0.644434694	0.210181504	0.314523563	5.19976769	5.13076123	0.234793878	0.12461449	0.00653710422	25.364567
5.6	1.60375131	0.366906257	0.190383476	2.1486055	0.686358546	0.16747474	0.145843161	0.101538155	0	0.647675366	0.21336138	0.316793009	5.43198544	5.16618899	0.235187264	0.078838357	0.00693329889	25.327824
5.61	1.60534326	0.368467554	0.189290984	2.14638429	0.688588234	0.167496421	0.299227704	0.10168352	0	0.651095924	0.216653462	0.319269382	5.69182187	5.07928165	0.235278278	0.0990141799	0.00689153684	23.417146
5.62	1.6055038	0.368661378	0.190016383	2.14613265	0.688838806	0.167472886	0.233761325	0.0989680546	0	0.654648639	0.21993737	0.321801298	6.03956612	4.91474431	0.235323845	0.099952639	0.00677614802	25.429285
5.63	1.60711068	0.369638446	0.19102506	2.14434593	0.690665928	0.167918225	0.213098427	0.0974507179	0	0.658246389	0.223265708	0.324311762	6.34244677	4.6861062	0.235417705	0.0624019014	0.00808030882	27.187987
5.64	1.60902319	0.371094044	0.190980392	2.14199699	0.693047544	0.168241315	0.558064019	0.0963957207	0	0.6618916	0.226508232	0.32679158	6.72632449	4.43901077	0.235643589	0.101301862	0.00832607958	24.276268
5.65	1.6108069	0.372728561	0.190409304	2.13959571	0.695464595	0.168346809	0.0928950816	0.0966984543	0	0.665586139	0.229662541	0.328993205	7.09449177	4.15727954	0.235894475	0.0796773178	0.00826054212	22.367498
5.66	1.61275761	0.37461894	0.188803967	2.13689144	0.698180653	0.168389467	0.516188222	0.0975666519	0	0.669253616	0.232698364	0.330837662	7.45310458	3.86730117	0.236150245	0.104667467	0.00829825732	25.279581
5.67	1.61280427	0.374780005	0.189850987	2.13673864	0.69832754	0.168308574	0.468597008	0.0951160755	0	0.672897835	0.235618097	0.332341365	7.78380275	3.55687034	0.236317292	0.0798154351	0.00840336406	25.374074
5.68	1.61438655	0.375974802	0.191315322	2.13480268	0.700291227	0.168582563	0.150541505	0.094013918	0	0.67652573	0.238575061	0.333367871	7.96505653	3.20619965	0.236548524	0.155802558	0.00952043205	25.646984
5.69	1.61614345	0.377613493	0.19185723	2.13241575	0.702692275	0.168666151	0.0440704509	0.0934913814	0	0.680116189	0.241515805	0.333807472	8.12386229	2.82002496	0.23687211	0.117524844	0.00986775408	23.969233
5.7	1.61807092	0.379667342	0.191627665	2.12960229	0.705507492	0.168576788	0.00955178513	0.0931990421	0	0.683660363	0.244436774	0.333632442	8.26330998	2.40215943	0.237182993	0.103258329	0.00992169073	23.944096
5.71	1.62022268	0.382124692	0.190600733	2.12633628	0.708766626	0.168360703	0.224735325	0.093231337	0	0.687119861	0.247307422	0.332876041	8.40442585	1.95713926	0.237466499	0.091766438	0.00977564424	22.714048
5.72	1.62212455	0.383587652	0.192150647	2.12398909	0.711145916	0.168671056	0.112817289	0.0917707882	0	0.690481787	0.250102778	0.331514912	8.47179254	1.49874476	0.237773896	0.123805492	0.00950516379	24.730789
5.73	1.62440419	0.385527213	0.192696269	2.12103423	0.714129346	0.168911533	0.328580636	0.0911010728	0	0.693809371	0.252800835	0.329308442	8.526112	1.05662352	0.238128153	0.206041408	0.00964629786	26.165624
5.74	1.62701645	0.387859232	0.192342836	2.11756504	0.717625475	0.169109688	0.394248764	0.0907941845	0	0.69710212	0.255410218	0.326256902	8.57503266	0.597869145	0.238417158	0.0892344408	0.00931627883	26.356236
5.75	1.62980381	0.390555305	0.191176653	2.11370523	0.721502853	0.169174243	0.299428342	0.0908689223	0	0.700284478	0.257857045	0.322470598	8.58562541	0.123565603	0.238581798	0.13119621	0.0087083468	25.436156
5.76	1.63268378	0.393537909	0.189434406	2.10956727	0.725648317	0.169101669	0.462822921	0.0916788844	0	0.703300931	0.260141611	0.318011681	8.53647361	-0.392495779	0.238639166	0.0780452296	0.00785530008	25.508461
5.77	1.63337311	0.394389023	0.191033295	2.10847236	0.72673757	0.168987265	0.446117444	0.088567027	0	0.706103108	0.261911682	0.313256767	8.56236119	-0.990857005	0.238706088	0.0848528156	0.00687327062	25.53388
5.78	1.6358613	0.39611457	0.192784752	2.10554574	0.729717136	0.16952654	0.0233710981	0.0872445445	0	0.708455098	0.263157263	0.308557588	8.47698609	-1.58849543	0.238853458	0.081056924	0.00771151991	25.846992
5.79	1.63831706	0.397956209	0.193555225	2.10255196	0.732755853	0.169960785	0.443859316	0.0881697607	0	0.711256226	0.266457101	0.306718879	7.82078476	-1.39518847	0.238747508	0.0826937878	0.0069945593	26.787139
5.8	1.64087751	0.399984041	0.193561608	2.09934871	0.736000259	0.170337403	0.717160494	0.0895819012	0	0.713839076	0.269636103	0.304815304	7.21382125	-1.2624713	0.238728742	0.169859085	0.00540979557	23.256725
5.81	1.64343796	0.402011874	0.192586992	2.09614566	0.739244665	0.170714021	0.990933231	0.0920075166	0	0.716127773	0.272488939	0.302895978	6.73618788	-1.21631439	0.238861684	0.135070797	0.0040421105	24.076451
5.82	1.64561913	0.403726252	0.191324107	2.09342719	0.741999236	0.171044095	0.657320456	0.0945370096	0	0.718360853	0.275028279	0.300430793	6.43533463	-1.25535419	0.239232766	0.0976657812	0.00332336366	27.616981
5.83	1.64746605	0.405621903	0.189868779	2.09078683	0.744645636	0.171009639	0.427443988	0.0973623266	0	0.720097326	0.277066006	0.298339942	6.31741865	-1.30276249	0.239542346	0.0672192928	0.00310531323	23.930267
5.84	1.64706578	0.406964115	0.190233093	2.09002257	0.745311684	0.169777513	0.271999829	0.0984548179	0	0.72172827	0.278888582	0.296329126	6.37576089	-1.32072406	0.23990215	0.12057888	0.00269410059	24.575015
5.85	1.64874224	0.408350382	0.191942654	2.08788075	0.747477362	0.169982714	0.242721031	0.0985611012	0	0.722990577	0.280440306	0.294580771	6.23233388	-1.28904495	0.240023853	0.0756189594	0.00337398788	27.624458
5.86	1.65072188	0.409984221	0.192573049	2.08535408	0.750032476	0.170227231	0.401363556	0.0988357061	0	0.723922316	0.281274574	0.292892404	6.1780732	-1.27863052	0.239750837	0.0728190857	0.00298216248	25.357489
5.87	1.65264332	0.411835649	0.192230815	2.08269922	0.752700295	0.170276735	0.632932862	0.0991998621	0	0.724766306	0.281892427	0.291490819	6.25882196	-1.18116757	0.23984855	0.0922967781	0.00208090309	26.069047
5.88	1.65425051	0.413911484	0.191129318	2.08007655	0.75530459	0.169945356	0.456592949	0.100160626	0	0.725447006	0.28200363	0.290435844	6.2762121	-1.03581501	0.23967625	0.065068486	0.00174181726	27.975724
5.89	1.65613595	0.414604154	0.190708231	2.07832879	0.757127589	0.170788771	0.409844868	0.0983193188	0	0.726131196	0.282003184	0.289452889	6.41165257	-0.895865346	0.239716285	0.0983024869	0.00147277547	23.956563
5.9	1.65738944	0.41576807	0.191255699	2.07663043	0.75883695	0.170852107	0.304102795	0.0968518494	0	0.726796694	0.281759805	0.28864603	6.40900552	-0.783358444	0.23954834	0.0845368993	0.00224532927	25.64109
5.91	1.65863379	0.41716904	0.190771864	2.07475713	0.760707478	0.170741364	0.887109171	0.095453153	0	0.727478931	0.281531109	0.287961687	6.4730716	-0.690406017	0.239575931	0.101412803	0.00137769583	26.667089
5.92	1.65961594	0.418560929	0.189915266	2.07306029	0.762386179	0.170451636	0.380776465	0.0954696481	0	0.72818634	0.281314062	0.28747676	6.60505186	-0.622577361	0.239802483	0.0811123663	0.000923084703	26.041491
5.93	1.66058712	0.420157547	0.188354537	2.07121439	0.764201883	0.170009382	0.231830914	0.0951143306	0	0.728954967	0.280876173	0.287226847	6.65517358	-0.541098174	0.239619764	0.118321496	0.000633732659	24.64112
5.94	1.66058718	0.419973462	0.188982948	2.07135476	0.764071759	0.170139594	0.175749133	0.0913880046	0	0.729713956	0.280474816	0.287146778	6.70045548	-0.488895467	0.239315426	0.0638013263	0.00129552588	23.369272
5.95	1.66058472	0.419828711	0.189217094	2.07146677	0.763967666	0.170240209	0.131997581	0.0875272076	0	0.730452843	0.280156429	0.287012534	6.76940219	-0.331349689	0.239244066	0.0750555457	0.00213934818	26.966649
5.96	1.66071449	0.419852233	0.189540712	2.07136493	0.764076054	0.170315332	0.0992041336	0.0868761938	0	0.731137146	0.279829181	0.287131808	6.76391728	-0.134109983	0.239370641	0.0965373394	0.00314783525	26.49652
5.97	1.66070804	0.41976504	0.189644281	2.07143561	0.764009841	0.170372429	0.074971831	0.0851444384	0	0.731800111	0.279207893	0.286998457	6.85437457	-0.00448862238	0.239546546	0.0817928384	0.0036470859	23.681462
5.98	1.6607057	0.419704378	0.189731242	2.0714834	0.76396529	0.170413666	0.056549921	0.0826757528	0	0.73236256	0.278639905	0.287423541	6.89429079	0.217138504	0.23949867	0.10765914	0.00398891293	23.073876
5.99	1.66070621	0.419660813	0.189795456	2.0715163	0.763934851	0.170444838	0.0430048136	0.0823115354	0	0.732762751	0.278042202	0.288261772	6.86463996	0.522094164	0.239548768	0.0718695424	0.00381627225	24.216373
6	1.6607054	0.419626851	0.18984375	2.07154274	0.763910263	0.170468279	0.0327798017	0.0807280936	0	0.733180351	0.277592774	0.289380166	6.83809806	0.834036909	0.239567326	0.113501106	0.00326490903	23.256463
6.01	1.66070504	0.419601249	0.189880349	2.0715625	0.763891906	0.170486129	0.0250564832	0.0781167043	0	0.733658349	0.277370486	0.290829678	6.82103544	1.14852357	0.239538345	0.0944262687	0.00243277473	26.090433
6.02	1.66074327	0.41965614	0.189979339	2.07149591	0.76395775	0.170474345	0.0236670623	0.0774253555	0	0.734159764	0.277559315	0.292247502	6.7665794	1.38892514	0.239591776	0.0488658563	0.00164840995	24.352835
6.03	1.66058912	0.419368206	0.189674949	2.07181523	0.763645152	0.170568947	0.0742458623	0.0758852995	0	0.734700478	0.278003228	0.293783485	6.75948166	1.63525592	0.239804109	0.0674527581	0.00142371958	22.91124
6.04	1.6605377	0.419492125	0.189878679	2.07175394	0.763696416	0.170444962	0.0397712475	0.0753473793	0	0.735308057	0.278816524	0.295476259	6.76748507	1.85809986	0.240107913	0.108405308	0.00218637579	25.859542
6.05	1.66056321	0.419510005	0.189898181	2.07172381	0.763727096	0.170450358	0.0313921598	0.0740752346	0	0.736020899	0.279950656	0.297337324	6.76820829	2.06343066	0.240297768	0.0965339541	0.00307675393	26.849875
6.06	1.6606125	0.41959143	0.189991492	2.07162982	0.763819524	0.170427633	0.0155260667	0.0739869625	0	0.736870332	0.281324008	0.29913897	6.88167137	2.35274498	0.240839635	0.105856796	0.00415183792	25.4742
6.07	1.66079578	0.419942207	0.189600123	2.07124373	0.764197159	0.170309195	0.104887519	0.0735716864	0	0.737846575	0.282868754	0.301316581	6.93136776	2.61124479	0.240928378	0.0540157565	0.0049586353	24.974278
6.08	1.66090375	0.420278121	0.190179774	2.07091767	0.76451103	0.170148012	0.153520718	0.0737588834	0	0.738925898	0.284619445	0.303739842	7.00114433	2.8344413	0.241091361	0.0698237233	0.00580727872	25.355524
6.09	1.66097212	0.42078084	0.190706727	2.07049	0.764914852	0.169840882	0.225181385	0.0740142634	0	0.740097292	0.286557734	0.306354097	7.09361283	3.00288869	0.241256952	0.0642200037	0.00641828919	23.44619
6.1	1.66084685	0.421745053	0.190967282	2.0698357	0.765508075	0.169070501	0.254705028	0.0741260611	0	0.741336086	0.288700197	0.30901032	7.19621054	3.11392475	0.241402034	0.0737614514	0.00695868092	28.408161
6.11	1.66064364	0.42312762	0.191069716	2.06891323	0.766342009	0.16794919	0.202856863	0.0740092621	0	0.74261188	0.290957183	0.311628555	7.31786037	3.18283982	0.241555802	0.0875977796	0.00734128637	28.673606
6.12	1.66074629	0.424953937	0.190341565	2.0674551	0.767705993	0.166730372	0.365082393	0.0742480013	0	0.743924241	0.29311449	0.313990337	7.46910167	3.23988915	0.241738764	0.184589844	0.00761729455	25.424442
6.13	1.66107206	0.425607004	0.191283995	2.06674656	0.768398134	0.166498936	0.400327205	0.0739349916	0	0.745200592	0.29527107	0.31624703	7.64066079	3.30973036	0.242051435	0.080813547	0.00794279831	22.877185
6.14	1.66145272	0.426737219	0.191925646	2.06563903	0.769466483	0.16596892	0.377680158	0.0738499418	0	0.746495106	0.297409625	0.318195137	7.8095907	3.34395514	0.242291844	0.110566983	0.00867848951	23.938847
6.15	1.66212797	0.428354393	0.191781404	2.06396983	0.771087476	0.165302884	0.52629875	0.0741464465	0	0.747822849	0.2995531	0.319700015	7.97434367	3.32835423	0.242450933	0.103039601	0.00915984631	25.754495
6.16	1.66188537	0.429770086	0.191775504	2.06304938	0.771916975	0.164130291	0.341239406	0.0739968184	0	0.749182257	0.301773723	0.320698743	8.12336281	3.24091754	0.242561521	0.0945326022	0.00960947582	23.580043
6.17	1.66279366	0.432503183	0.190981571	2.06038032	0.774491826	0.162839958	0.585656259	0.0748605419	0	0.750571294	0.304050522	0.321265909	8.24093569	3.10962996	0.242618254	0.100199417	0.00964028794	23.235764
6.18	1.66379146	0.433805015	0.192587408	2.05874233	0.776117909	0.162624973	0.568790285	0.0745424928	0	0.751958666	0.306343387	0.321402745	8.33053015	2.94641451	0.242755015	0.0645083388	0.0096445558	23.249837
6.19	1.66509114	0.435581861	0.193314315	2.05654705	0.778293346	0.162287571	0.708190384	0.0750317375	0	0.753340321	0.308575768	0.321126778	8.39999651	2.76506005	0.242883854	0.119076631	0.00994974216	24.72445
6.2	1.66666436	0.43775731	0.193297263	2.05387102	0.780944052	0.161861727	1.0518088	0.0759508012	0	0.754723428	0.310754079	0.320445233	8.45479457	2.57483252	0.242987125	0.064422422	0.0100497201	24.47932
6.21	1.66774208	0.440112899	0.194633783	2.05137977	0.783371766	0.160958135	0.896941522	0.0755772325	0	0.756113037	0.312943908	0.319318858	8.45061157	2.37658316	0.24302248	0.0914296998	0.0100487205	24.222469
6.22	1.66924206	0.442869413	0.195181036	2.04830964	0.786381562	0.160069631	1.03017273	0.0757757593	0	0.757517975	0.315119882	0.317777534	8.4567269	2.16720994	0.243090119	0.0515992195	0.00923556239	22.906689
6.23	1.67107414	0.445989456	0.194961957	2.04474759	0.789883247	0.159158909	1.40564202	0.0765216375	0	0.758895105	0.317207921	0.315856409	8.47231492	1.95760476	0.243163168	0.104945781	0.00871937879	24.309441
6.24	1.67313367	0.447754141	0.196383479	2.04206794	0.792587371	0.159367393	1.67374248	0.0773850379	0	0.7602226	0.319195259	0.313510622	8.47792456	1.75062435	0.243313134	0.129227695	0.00832771706	23.790988
6.25	1.67545868	0.449976559	0.196808566	2.03886791	0.795802893	0.15943994	2.11277151	0.0789588676	0	0.76166298	0.32096069	0.311079275	8.53833292	1.46478208	0.2434489	0.0963763171	0.00843826141	26.62472
6.26	1.67632204	0.451665836	0.198247457	2.03702283	0.797607875	0.158855924	2.10740161	0.0789309838	0	0.763207451	0.322546689	0.308487627	8.64098674	1.08044084	0.243509806	0.0870905558	0.00845637641	25.446364
6.27	1.67888855	0.454600873	0.198350669	2.03312418	0.801498058	0.158595338	2.30634076	0.0798323763	0	0.764834174	0.323950427	0.30576986	8.73425121	0.603869457	0.243401465	0.0640264533	0.00767019888	25.388826
6.28	1.68101283	0.457466307	0.199767192	2.0295658	0.805026321	0.158071266	2.03190621	0.0788251031	0	0.766524644	0.325095182	0.302956671	8.82380841	0.0505103656	0.243239147	0.0467030179	0.0075193933	24.565108
6.29	1.68366037	0.460649307	0.200040172	2.02542602	0.809149136	0.157692638	1.94498233	0.077898114	0	0.768325702	0.325956285	0.299825896	9.07215564	-0.52930815	0.243356167	0.142575674	0.00700002365	25.919593
6.3	1.68649056	0.464168806	0.199320291	2.0209118	0.813639044	0.157205223	2.09285782	0.0771270954	0	0.770320612	0.326530404	0.296458355	9.23658921	-1.21556656	0.243097305	0.0910293388	0.00664210007	26.202707
6.31	1.68921373	0.465889162	0.200635559	2.01783466	0.816781088	0.157914317	1.77685139	0.0759043078	0	0.772487959	0.326864112	0.292825569	9.4048434	-2.00974603	0.242948567	0.0564554982	0.00606595501	24.730356
6.32	1.69178731	0.468117401	0.20096152	2.01446885	0.820176489	0.158158512	1.5676685	0.0772382416	0	0.774767796	0.329269884	0.29205645	8.975576	-2.09814661	0.242108509	0.0896065275	0.00574439754	22.594897
6.33	1.6943609	0.47034564	0.200306481	2.01110316	0.82357189	0.158402707	1.37957076	0.0785597608	0	0.776924812	0.331219126	0.291281252	8.81141398	-2.22415942	0.242158174	0.0736111006	0.0057042398	24.667211
