# B2-Z1 dimension-padded gait; source leg rows preserved; rows: 12 leg q, 4 arm q, 12 leg dq, 4 arm dq
0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	-2.2204460492503131e-16	0	0	0	0
0.38971792670695715	0.41003026126656122	0.43111791430425889	0.45257597993848464	0.47418942355872279	0.49584405315530206	0.51747795409596631	0.53905590852521412	0.56055612909443542	0.58196343016686325	0.60326572903525522	0.62445226261536324	0.64551268709766974	0.66643663259687991	0.68721349300928436	0.70783233817449875	0.72828189027503931	0.74855053452916442	0.76862634864535551	0.78849714288395989	0.80815050633755914	0.82757385695524521	0.84675449380107193	0.86567965051853235	0.88433654921050109	0.90271245406113687	0.92079472408647367	0.93857086443657434	0.95602857570086874	0.97315580069794849	0.9899407682653909	1.0063720336055022	1.0224385147892234	1.0381295250720219	1.0534348007311922	1.0683445241921434	1.0828493422703798	1.0969403794143233	1.1106092458904278	1.123848040904601	1.1366493507016033	1.1490062417255416	1.1609122489589871	1.1723613595847198	1.1833479921320857	1.1938669712789776	1.2039134984801239	1.2134831185825099	1.2225716825690267	1.2311753065416753	1.2392903270154396	1.2193226599233709	1.2352089701036983	1.2465887720827922	1.2533116062716914	1.2551238316836761	1.2516737214244527	1.2425144685805463	1.2271081293655812	1.2048341041734703	1.1750068524474442	1.136908885012472	1.0898460577415054	1.0016659158364631	0.91835320618282945	0.83928115550051607	0.76381853031257618	0.69135710323918464	0.62132212437132184	0.5531720528464229	0.48639144214578189	0.42047895333632063	0.35493089339938655	0.3709254793179616
-1.6221767680427175	-1.6284153781302755	-1.6374605109748011	-1.6476460497407814	-1.6581330008340884	-1.6685001054029454	-1.6785359404688582	-1.688134184894778	-1.6972410652470342	-1.7058290404531764	-1.7138836442658574	-1.7213969172086097	-1.7283641363214872	-1.7347821945140856	-1.7406488045174529	-1.7459621144913431	-1.7507205285661533	-1.754922628800913	-1.7585671466870925	-1.7616529581790146	-1.7641790891737767	-1.7661447248465267	-1.7675492194984579	-1.7683921052102338	-1.7686730984210013	-1.7683921039769666	-1.7675492164158084	-1.7661447183747672	-1.7641790760812359	-1.7616529319298193	-1.7585670941812688	-1.7549225238420207	-1.7507203188010723	-1.7459616953144717	-1.7406479669372397	-1.7347805210079961	-1.7283607927928231	-1.7213902373917429	-1.713870299503554	-1.7058023811323519	-1.6971878073019497	-1.6880277898222702	-1.6783233891246871	-1.6680754741509183	-1.6572846802422898	-1.6459513649326292	-1.6340755614981901	-1.6216569300612729	-1.6086947059795937	-1.5951876451798255	-1.5811339660094361	-1.6134712045821669	-1.6962238310031217	-1.7748450644251967	-1.8496693918397875	-1.920914695600161	-1.988700012906726	-2.0530553597735639	-2.113926124814423	-2.1711737944309211	-2.2245745811617099	-2.2738177700249436	-2.3185062134453069	-2.2657744389063432	-2.2091520931879414	-2.1489550439543574	-2.085399845636184	-2.0186107891809515	-1.9486250243964649	-1.8753943250207807	-1.7987823177329521	-1.7185557535281353	-1.6343676063300798	-1.6220308472124505
0	0	0	0	2.2204460492503131e-16	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0
1.0969403794143233	1.1106092458904278	1.123848040904601	1.1366493507016033	1.1490062417255416	1.1609122489589871	1.1723613595847198	1.1833479921320857	1.1938669712789776	1.2039134984801239	1.2134831185825099	1.2225716825690267	1.2311753065416753	1.2392903270154396	1.2193226599233709	1.2352089701036983	1.2465887720827922	1.2533116062716914	1.2551238316836761	1.2516737214244527	1.2425144685805463	1.2271081293655812	1.2048341041734703	1.1750068524474442	1.136908885012472	1.0898460577415054	1.0016659158364631	0.91835320618282945	0.83928115550051607	0.76381853031257618	0.69135710323918464	0.62132212437132184	0.5531720528464229	0.48639144214578189	0.42047895333632063	0.35493089339938655	0.3709254793179616	0.38971792670695715	0.41003026126656122	0.43111791430425889	0.45257597993848464	0.47418942355872279	0.49584405315530206	0.51747795409596631	0.53905590852521412	0.56055612909443542	0.58196343016686325	0.60326572903525522	0.62445226261536324	0.64551268709766974	0.66643663259687991	0.68721349300928436	0.70783233817449875	0.72828189027503931	0.74855053452916442	0.76862634864535551	0.78849714288395989	0.80815050633755914	0.82757385695524521	0.84675449380107193	0.86567965051853235	0.88433654921050109	0.90271245406113687	0.92079472408647367	0.93857086443657434	0.95602857570086874	0.97315580069794849	0.9899407682653909	1.0063720336055022	1.0224385147892234	1.0381295250720219	1.0534348007311922	1.0683445241921434	1.0828493422703798
-1.7213902373917429	-1.713870299503554	-1.7058023811323519	-1.6971878073019497	-1.6880277898222702	-1.6783233891246871	-1.6680754741509183	-1.6572846802422898	-1.6459513649326292	-1.6340755614981901	-1.6216569300612729	-1.6086947059795937	-1.5951876451798255	-1.5811339660094361	-1.6134712045821669	-1.6962238310031217	-1.7748450644251967	-1.8496693918397875	-1.920914695600161	-1.988700012906726	-2.0530553597735639	-2.113926124814423	-2.1711737944309211	-2.2245745811617099	-2.2738177700249436	-2.3185062134453069	-2.2657744389063432	-2.2091520931879414	-2.1489550439543574	-2.085399845636184	-2.0186107891809515	-1.9486250243964649	-1.8753943250207807	-1.7987823177329521	-1.7185557535281353	-1.6343676063300798	-1.6220308472124505	-1.6221767680427175	-1.6284153781302755	-1.6374605109748011	-1.6476460497407814	-1.6581330008340884	-1.6685001054029454	-1.6785359404688582	-1.688134184894778	-1.6972410652470342	-1.7058290404531764	-1.7138836442658574	-1.7213969172086097	-1.7283641363214872	-1.7347821945140856	-1.7406488045174529	-1.7459621144913431	-1.7507205285661533	-1.754922628800913	-1.7585671466870925	-1.7616529581790146	-1.7641790891737767	-1.7661447248465267	-1.7675492194984579	-1.7683921052102338	-1.7686730984210013	-1.7683921039769666	-1.7675492164158084	-1.7661447183747672	-1.7641790760812359	-1.7616529319298193	-1.7585670941812688	-1.7549225238420207	-1.7507203188010723	-1.7459616953144717	-1.7406479669372397	-1.7347805210079961	-1.7283607927928231
0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	0	0	-2.2204460492503131e-16	0	0	0
1.0969403794143231	1.1106092458904278	1.1238480409046008	1.1366493507016031	1.1490062417255413	1.1609122489589869	1.1723613595847195	1.183347992132086	1.1938669712789773	1.2039134984801236	1.2134831185825097	1.2225716825690265	1.2311753065416751	1.2392903270154396	1.2193226599233711	1.2352089701036983	1.246588772082792	1.2533116062716914	1.2551238316836759	1.2516737214244522	1.2425144685805458	1.227108129365581	1.2048341041734703	1.1750068524474442	1.136908885012472	1.0898460577415054	1.0016659158364631	0.91835320618282945	0.83928115550051607	0.76381853031257618	0.69135710323918453	0.62132212437132184	0.55317205284642301	0.48639144214578212	0.42047895333632057	0.35493089339938655	0.3709254793179616	0.38971792670695699	0.41003026126656117	0.43111791430425883	0.45257597993848458	0.47418942355872273	0.49584405315530156	0.51747795409596631	0.53905590852521401	0.56055612909443542	0.58196343016686325	0.6032657290352551	0.62445226261536324	0.64551268709766974	0.6664366325968798	0.68721349300928414	0.70783233817449864	0.7282818902750392	0.74855053452916431	0.7686263486453554	0.78849714288395978	0.80815050633755903	0.8275738569552451	0.84675449380107182	0.86567965051853224	0.88433654921050098	0.90271245406113676	0.92079472408647356	0.93857086443657423	0.95602857570086863	0.97315580069794838	0.98994076826539068	1.006372033605502	1.0224385147892232	1.0381295250720217	1.0534348007311922	1.0683445241921434	1.0828493422703798
-1.7213902373917429	-1.7138702995035542	-1.7058023811323519	-1.6971878073019497	-1.6880277898222702	-1.6783233891246876	-1.6680754741509183	-1.65728468024229	-1.6459513649326292	-1.6340755614981901	-1.6216569300612731	-1.608694705979594	-1.5951876451798259	-1.5811339660094363	-1.6134712045821673	-1.6962238310031217	-1.774845064425197	-1.8496693918397877	-1.9209146956001613	-1.988700012906726	-2.0530553597735643	-2.113926124814423	-2.1711737944309211	-2.2245745811617099	-2.2738177700249436	-2.3185062134453069	-2.2657744389063432	-2.2091520931879414	-2.1489550439543574	-2.085399845636184	-2.0186107891809515	-1.9486250243964649	-1.8753943250207807	-1.7987823177329525	-1.7185557535281353	-1.6343676063300798	-1.6220308472124505	-1.6221767680427173	-1.6284153781302755	-1.6374605109748011	-1.6476460497407814	-1.6581330008340884	-1.6685001054029449	-1.6785359404688582	-1.688134184894778	-1.6972410652470342	-1.7058290404531764	-1.7138836442658572	-1.7213969172086097	-1.7283641363214872	-1.7347821945140853	-1.7406488045174529	-1.7459621144913431	-1.7507205285661533	-1.754922628800913	-1.7585671466870925	-1.7616529581790146	-1.7641790891737767	-1.7661447248465267	-1.7675492194984579	-1.7683921052102338	-1.7686730984210013	-1.7683921039769666	-1.7675492164158084	-1.7661447183747672	-1.7641790760812359	-1.7616529319298193	-1.7585670941812688	-1.7549225238420207	-1.7507203188010723	-1.7459616953144717	-1.7406479669372397	-1.7347805210079961	-1.7283607927928231
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	0	0	0	0	2.2204460492503131e-16	0	0	-2.2204460492503131e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2204460492503131e-16	0	2.2204460492503131e-16	0	0	0	0	0	0	0	0	0
