time_s	best_cost
2.419999999999992379e+00	6.316464737229234015e+04
2.429999999999992166e+00	5.959826845491593122e+04
2.439999999999991953e+00	6.179528841341781663e+04
2.449999999999991740e+00	5.826274683266837383e+04
2.459999999999991527e+00	5.526976411921839463e+04
2.469999999999991314e+00	4.855929733880003187e+04
2.479999999999991100e+00	4.927345075132869533e+04
2.489999999999990887e+00	5.795174984584058257e+04
2.499999999999990674e+00	5.721207310006979969e+04
2.509999999999990461e+00	5.061353609554196009e+04
2.519999999999990248e+00	5.862810149271629052e+04
2.529999999999990035e+00	4.841340494955850590e+04
2.539999999999989821e+00	5.399079840104900359e+04
2.549999999999989608e+00	5.209189550815516122e+04
2.559999999999989395e+00	5.138711235146297258e+04
2.569999999999989182e+00	4.559469932099737343e+04
2.579999999999988969e+00	4.971736339572953875e+04
2.589999999999988756e+00	4.907879796211366192e+04
2.599999999999988542e+00	4.787076734589127591e+04
2.609999999999988329e+00	4.603414028089836938e+04
2.619999999999988116e+00	4.638637294053040387e+04
2.629999999999987903e+00	3.871642628261157370e+04
2.639999999999987690e+00	4.893367001005691418e+04
2.649999999999987477e+00	4.066709579663704062e+04
2.659999999999987264e+00	4.209667908780851576e+04
2.669999999999987050e+00	3.938278760431673436e+04
2.679999999999986837e+00	3.687388122328076861e+04
2.689999999999986624e+00	3.795923487554193707e+04
2.699999999999986411e+00	3.650346411451660242e+04
2.709999999999986198e+00	3.930349410813036957e+04
2.719999999999985985e+00	3.876075435748878226e+04
2.729999999999985771e+00	3.196044720568184493e+04
2.739999999999985558e+00	3.904942330711265095e+04
2.749999999999985345e+00	3.827116629390846356e+04
2.759999999999985132e+00	3.773083134267613059e+04
2.769999999999984919e+00	3.868659214267531934e+04
2.779999999999984706e+00	3.696941827819912578e+04
2.789999999999984492e+00	4.084080559588561300e+04
2.799999999999984279e+00	4.197778792226947553e+04
2.809999999999984066e+00	4.069052685500438383e+04
2.819999999999983853e+00	4.200898598497726198e+04
2.829999999999983640e+00	2.911760222730680835e+04
2.839999999999983427e+00	4.301039175025842269e+04
2.849999999999983213e+00	3.734106702422205126e+04
2.859999999999983000e+00	3.420347411684379040e+04
2.869999999999982787e+00	3.616143124949835328e+04
2.879999999999982574e+00	3.932428879175927432e+04
2.889999999999982361e+00	4.253331450614365895e+04
2.899999999999982148e+00	3.906087891037977533e+04
2.909999999999981934e+00	3.964343652819979616e+04
2.919999999999981721e+00	4.156736674792478880e+04
2.929999999999981508e+00	4.179756828654857964e+04
2.939999999999981295e+00	4.867454179990715784e+04
2.949999999999981082e+00	3.839749749883561162e+04
2.959999999999980869e+00	3.885419106176847708e+04
2.969999999999980655e+00	4.836202867623323982e+04
2.979999999999980442e+00	4.452151504626339010e+04
2.989999999999980229e+00	4.122232697605290741e+04
2.999999999999980016e+00	4.191849881463396014e+04
3.009999999999979803e+00	4.730383239231571497e+04
3.019999999999979590e+00	4.022138300717847596e+04
3.029999999999979376e+00	3.890000364054174861e+04
3.039999999999979163e+00	3.529520551856502425e+04
3.049999999999978950e+00	4.039364487112295319e+04
3.059999999999978737e+00	4.382887949584740272e+04
3.069999999999978524e+00	4.135499985497129092e+04
3.079999999999978311e+00	3.886849995062076778e+04
3.089999999999978098e+00	3.751424560404985095e+04
3.099999999999977884e+00	4.103426699943242420e+04
3.109999999999977671e+00	3.592761208306311164e+04
3.119999999999977458e+00	3.836642788151583227e+04
3.129999999999977245e+00	3.669273029257427697e+04
3.139999999999977032e+00	3.686307249680672248e+04
3.149999999999976819e+00	3.942973813619134307e+04
3.159999999999976605e+00	4.036958056124740688e+04
3.169999999999976392e+00	3.230996697300811502e+04
3.179999999999976179e+00	3.657259163516593253e+04
3.189999999999975966e+00	3.232351619394752561e+04
3.199999999999975753e+00	3.598440650464015926e+04
3.209999999999975540e+00	3.116929828457271651e+04
3.219999999999975326e+00	3.338949978078003915e+04
3.229999999999975113e+00	3.798689418897996075e+04
3.239999999999974900e+00	3.137392374444243251e+04
3.249999999999974687e+00	3.277174683116161032e+04
3.259999999999974474e+00	3.970960553763202915e+04
3.269999999999974261e+00	3.671017129202237265e+04
3.279999999999974047e+00	3.957939458684014971e+04
3.289999999999973834e+00	3.767499136370637279e+04
3.299999999999973621e+00	4.232435596452896425e+04
3.309999999999973408e+00	3.881810569884316646e+04
3.319999999999973195e+00	3.812487412804240739e+04
3.329999999999972982e+00	4.086257183936877118e+04
3.339999999999972768e+00	3.877550815429688373e+04
3.349999999999972555e+00	3.898513325370381062e+04
3.359999999999972342e+00	4.153856347932232893e+04
3.369999999999972129e+00	4.175331314722008392e+04
3.379999999999971916e+00	3.624183666681403702e+04
3.389999999999971703e+00	3.531120034993423906e+04
3.399999999999971489e+00	3.919690721923228557e+04
3.409999999999971276e+00	3.055929071082387600e+04
3.419999999999971063e+00	4.273616092398259207e+04
3.429999999999970850e+00	4.397466359938685491e+04
3.439999999999970637e+00	3.732034323875979317e+04
3.449999999999970424e+00	3.639161488902501878e+04
3.459999999999970210e+00	4.048255541345985694e+04
3.469999999999969997e+00	3.152346734483956971e+04
3.479999999999969784e+00	3.684242430529436388e+04
3.489999999999969571e+00	3.603838860509585356e+04
3.499999999999969358e+00	3.308528757171578036e+04
3.509999999999969145e+00	3.379367561572774139e+04
3.519999999999968932e+00	3.796325310281690327e+04
3.529999999999968718e+00	3.349784945820656139e+04
3.539999999999968505e+00	3.397984078606821276e+04
3.549999999999968292e+00	3.596275251052324893e+04
3.559999999999968079e+00	3.781965986564857303e+04
3.569999999999967866e+00	3.380038529733138421e+04
3.579999999999967653e+00	4.046263053310089163e+04
3.589999999999967439e+00	3.436943475476196181e+04
3.599999999999967226e+00	3.480264555767226557e+04
3.609999999999967013e+00	3.310741859538610152e+04
3.619999999999966800e+00	3.636973127957173710e+04
3.629999999999966587e+00	4.323871381361015665e+04
3.639999999999966374e+00	3.451595778121521289e+04
3.649999999999966160e+00	3.917649399379125680e+04
3.659999999999965947e+00	3.708480172696798400e+04
3.669999999999965734e+00	3.648347618976431113e+04
3.679999999999965521e+00	3.286346213338142843e+04
3.689999999999965308e+00	3.257096835111392284e+04
3.699999999999965095e+00	3.007989433395445667e+04
3.709999999999964881e+00	3.146618648407820001e+04
3.719999999999964668e+00	3.479296126799454214e+04
3.729999999999964455e+00	3.332535010623921698e+04
3.739999999999964242e+00	3.333387276265987748e+04
3.749999999999964029e+00	3.411670889277592505e+04
3.759999999999963816e+00	4.284980857192441181e+04
3.769999999999963602e+00	3.591879203659742780e+04
3.779999999999963389e+00	3.767765860070372582e+04
3.789999999999963176e+00	3.194036968993298069e+04
3.799999999999962963e+00	3.766791179363585252e+04
3.809999999999962750e+00	3.391085217527044006e+04
3.819999999999962537e+00	3.289143512313067185e+04
3.829999999999962323e+00	3.545625783473068441e+04
3.839999999999962110e+00	3.566594738406779652e+04
3.849999999999961897e+00	3.329589183664937445e+04
3.859999999999961684e+00	3.849106554019115720e+04
3.869999999999961471e+00	3.150777602878178368e+04
3.879999999999961258e+00	3.535192076890911994e+04
3.889999999999961044e+00	3.550929526175293722e+04
3.899999999999960831e+00	3.319910578622345201e+04
3.909999999999960618e+00	3.107965286752982502e+04
3.919999999999960405e+00	3.160904820056627796e+04
3.929999999999960192e+00	3.173195541290867914e+04
3.939999999999959979e+00	3.958232616944494657e+04
3.949999999999959766e+00	3.606562372105760733e+04
3.959999999999959552e+00	3.170406226512388821e+04
3.969999999999959339e+00	3.126950691733184067e+04
3.979999999999959126e+00	3.604346762840550218e+04
3.989999999999958913e+00	3.824267483864682436e+04
3.999999999999958700e+00	3.497184852052939823e+04
4.009999999999958931e+00	2.886764344409869227e+04
4.019999999999958717e+00	3.059277746930524518e+04
4.029999999999958504e+00	3.102169265350701608e+04
4.039999999999958291e+00	3.372323364146709355e+04
4.049999999999958078e+00	3.802005339598168939e+04
4.059999999999957865e+00	3.189248389177805802e+04
4.069999999999957652e+00	3.015524403097013055e+04
4.079999999999957438e+00	3.644766385112112766e+04
4.089999999999957225e+00	3.703951998128174455e+04
4.099999999999957012e+00	3.413423154295668792e+04
4.109999999999956799e+00	2.712935736637068840e+04
4.119999999999956586e+00	3.465651406661215151e+04
4.129999999999956373e+00	3.867239894923291286e+04
4.139999999999956160e+00	3.343393709776113246e+04
4.149999999999955946e+00	3.602958450189721771e+04
4.159999999999955733e+00	2.931069959184120307e+04
4.169999999999955520e+00	3.524917051743344200e+04
4.179999999999955307e+00	3.836305064476294501e+04
4.189999999999955094e+00	3.390616657915974793e+04
4.199999999999954881e+00	3.620992718692716153e+04
4.209999999999954667e+00	3.408858920870859583e+04
4.219999999999954454e+00	3.421746116581281240e+04
4.229999999999954241e+00	3.766561599010751524e+04
4.239999999999954028e+00	3.964331763319562015e+04
4.249999999999953815e+00	4.033373558020748169e+04
4.259999999999953602e+00	3.477679853955212457e+04
4.269999999999953388e+00	3.622513721001885278e+04
4.279999999999953175e+00	3.007568745122345717e+04
4.289999999999952962e+00	3.348418107566163235e+04
4.299999999999952749e+00	3.217175384230265263e+04
