time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.3	0.411050719	0.00697162016	-0.0277824685	0.00513445074	0.53276786	-0.517942427	0.369545584	0.408827401	0.0612495792	0.0587474214	15.235575
0.31	0.401958638	0.00666113038	-0.0282482785	0.00509283165	0.533978326	-0.537984281	0.291943211	0.404767862	0.0501660463	0.0589583449	15.022729
0.32	0.393164291	0.00631940946	-0.0286601998	0.00502236246	0.535248271	-0.550646129	0.229201413	0.400646917	0.0375973302	0.0590749717	18.15122
0.33	0.384711945	0.00592626603	-0.0290246366	0.00491935154	0.536407303	-0.527434213	0.174700512	0.396464661	0.0655263459	0.0591189951	17.689365
0.34	0.376598585	0.00549357498	-0.0293650703	0.00473542064	0.537474978	-0.476574786	0.0935610584	0.392122477	0.0767003148	0.0591167802	15.055662
0.35	0.368792939	0.00503484562	-0.0297190068	0.0044594254	0.538478974	-0.396622803	0.0112608801	0.387694024	0.0536955084	0.0591283149	16.541018
0.36	0.361271497	0.00455865034	-0.0300545702	0.00412889387	0.539286052	-0.316301181	-0.0899054328	0.383161182	0.0695900559	0.059191783	15.700471
0.37	0.353983581	0.00407638114	-0.030376429	0.00376152233	0.539839726	-0.250398196	-0.201185535	0.378566813	0.0802249678	0.0592948172	16.174691
0.38	0.346854156	0.00359752	-0.0307341298	0.00337401854	0.540144851	-0.218344418	-0.297216774	0.373978885	0.0634581484	0.0594359477	16.386138
0.39	0.339809061	0.0031304127	-0.0311136543	0.00297238119	0.540145625	-0.223271252	-0.380650499	0.369392781	0.131056827	0.0596107941	18.30651
0.4	0.332759082	0.00268738672	-0.0315105386	0.00255560276	0.539859442	-0.250919993	-0.458712075	0.364775672	0.0987742965	0.0597202772	14.057321
0.41	0.325607506	0.0022756924	-0.0319520485	0.00212712307	0.539301043	-0.301388598	-0.516897518	0.360160815	0.0805852015	0.0596562304	16.175269
0.42	0.318227976	0.00190435525	-0.0324489345	0.00170262557	0.538560807	-0.379532465	-0.546117924	0.355554714	0.0431452273	0.0593504386	15.994774
0.43	0.310508703	0.00157897661	-0.0330011643	0.00127285714	0.537674963	-0.465018371	-0.567162416	0.350884384	0.0890184544	0.0587880948	16.291583
0.44	0.302338541	0.00129956476	-0.0336000641	0.000845437497	0.536615712	-0.550513775	-0.574196628	0.346189632	0.0906978757	0.0579937788	19.995728
0.45	0.293633214	0.0010621657	-0.034234366	0.000423058128	0.53533344	-0.635016001	-0.579004177	0.341440991	0.0929885851	0.0577038326	16.167488
0.46	0.284308134	0.000864034469	-0.0349213503	1.90075083e-05	0.533868638	-0.737525618	-0.56621213	0.336661579	0.10492959	0.0578720792	16.431471
0.47	0.274312079	0.000700025491	-0.0356692876	-0.000374642641	0.532224806	-0.838691776	-0.547017604	0.331781472	0.110866946	0.0583778296	16.341788
0.48	0.263482325	0.000560133742	-0.0365152138	-0.000866026891	0.530901271	-0.769891267	-0.419195468	0.326997809	0.109192569	0.059202796	13.898181
0.49	0.251797995	0.000437848243	-0.0374214812	-0.00148465141	0.529846116	-0.56569436	-0.195827666	0.322200411	0.0610398753	0.060528256	16.497998
0.5	0.239200169	0.000349874413	-0.0384484357	-0.0021522402	0.529405031	-0.341495686	-0.0451938075	0.316722317	0.043605673	0.0621907673	17.175643
0.51	0.225660295	0.000299219203	-0.039577969	-0.00273893579	0.529439402	-0.291608728	0.152922189	0.311077647	0.0692582195	0.0639442498	17.385169
0.52	0.210228523	0.000369863527	-0.040779079	-0.00330937842	0.530156197	-0.243061987	0.30906163	0.305993891	0.0518927762	0.0135545183	16.483386
0.53	0.193246292	0.000726208904	-0.0420142702	-0.00387200734	0.531393852	-0.192017552	0.445880209	0.302771454	0.0677069268	0.0129319688	15.297971
0.54	0.176614325	0.00147735662	-0.0433124849	-0.00442619328	0.532973232	-0.130457299	0.582263362	0.301151623	0.0419134297	0.010985754	15.293218
0.55	0.162450966	0.00260247513	-0.0446651668	-0.00495741944	0.534795739	-0.0612962082	0.724984815	0.300749219	0.0331113984	0.00879166289	15.004488
0.56	0.152141104	0.00385986903	-0.046042141	-0.00546174996	0.536743148	0.0110064173	0.872868965	0.301126252	0.0370608829	0.00696078011	17.305067
0.57	0.146040903	0.00497171239	-0.047423154	-0.00585202262	0.53841845	-0.0155600276	0.914529783	0.301762849	0.0524869462	0.00599569908	16.834186
0.58	0.143650302	0.00576446993	-0.0488085403	-0.00619072584	0.540133318	-0.0102656631	0.926369295	0.302572948	0.0637965067	0.00552633982	15.956485
0.59	0.144520222	0.00618722887	-0.0501865217	-0.00647368001	0.541819119	0.00584530478	0.903899627	0.303431918	0.0330050587	0.00545708884	15.649673
0.6	0.148279243	0.00621572203	-0.0515304305	-0.00668870521	0.543267755	0.00299526273	0.852537628	0.304274537	0.103735742	0.00551421279	14.341174
0.61	0.154660358	0.00584937503	-0.0528512692	-0.00682987842	0.544371931	-0.0258478267	0.790509425	0.305060157	0.114755423	0.00557020341	14.733821
0.62	0.163494551	0.00512576134	-0.0541569228	-0.00691922132	0.545138655	-0.0586569214	0.737763715	0.305753786	0.0986113001	0.00561573255	15.517539
0.63	0.174798836	0.00413662811	-0.055455842	-0.00694016238	0.545513424	-0.111566651	0.679014467	0.30630201	0.0764798908	0.00569038728	15.90317
0.64	0.187933519	0.00267004641	-0.0568413258	-0.00690794323	0.545703068	-0.17198664	0.589468527	0.304933939	0.127760098	0.0058370472	15.396507
0.65	0.203236953	0.00157484137	-0.0582211645	-0.00683154051	0.545552596	-0.182222159	0.5536628	0.304493004	0.118922662	0.00464155401	18.8652
0.66	0.22021459	0.000705523463	-0.0595982111	-0.0067168939	0.545041934	-0.179209802	0.534778144	0.304396307	0.0913321048	0.00584066304	14.557829
0.67	0.237951912	0.000155151809	-0.0609530492	-0.00657085117	0.544215461	-0.165143616	0.513545674	0.304406168	0.070509811	0.0090349614	15.88846
0.68	0.255472728	4.8932285e-06	-0.0622757086	-0.00640437572	0.543040794	-0.124134292	0.476716446	0.304443718	0.124172765	0.0110540514	14.266
0.69	0.271794519	0.000239072367	-0.0635638505	-0.00622061278	0.541545177	-0.0541876283	0.419774116	0.304547155	0.122762392	0.00997033596	17.76002
0.7	0.285964785	0.000691579041	-0.0648178435	-0.00601151661	0.539755998	0.0304984245	0.338546434	0.304979747	0.101519968	0.00680681198	16.250694
0.71	0.297273313	0.00112096191	-0.0660699738	-0.00579456551	0.537736914	0.161481103	0.258437759	0.305923717	0.095559091	0.0120612419	14.812963
0.72	0.305595422	0.00138718986	-0.067313421	-0.00558337587	0.535423346	0.32887265	0.176218949	0.307278642	0.130686514	0.0148215099	16.319938
0.73	0.3112486	0.00149525978	-0.0685311059	-0.00538491688	0.532732607	0.513161065	0.078708496	0.308760788	0.121135489	0.0128160478	17.01513
0.74	0.314637885	0.00150932877	-0.069721208	-0.00520125122	0.529649548	0.693314289	-0.0435944277	0.310071318	0.067553159	0.0103079258	16.59286
0.75	0.315842516	0.00145047107	-0.0711215137	-0.00503367537	0.527723997	0.779794766	-0.072847282	0.311021968	0.0606157003	0.00875467226	16.348949
0.76	0.314949582	0.00133562561	-0.0726517552	-0.00487483358	0.526677559	0.818002083	-0.0495195527	0.311517944	0.0327093852	0.00767721741	15.746246
0.77	0.312079639	0.00117773508	-0.0742841764	-0.00471166511	0.52592935	0.783146498	0.00186971472	0.311621424	0.0455191831	0.00702096776	16.174709
0.78	0.307175675	0.000964187627	-0.0759447782	-0.00451182156	0.525905316	0.685206637	0.0463296967	0.311148476	0.0744742239	0.00675271775	16.483841
0.79	0.300388397	0.000711859583	-0.0775780151	-0.00428332723	0.526433727	0.571054671	0.0345721872	0.310046336	0.0965915749	0.00793859703	15.603089
0.8	0.293231594	0.000558432579	-0.0791903158	-0.00403407043	0.527452311	0.444459858	-0.00354109641	0.308104083	0.0407573184	0.0313073898	16.956273
0.81	0.286791882	0.000539181197	-0.0807866596	-0.00375434397	0.528812886	0.299807962	-0.0609171729	0.305305493	0.0450337633	0.0401619901	15.698279
0.82	0.281011348	0.000475476694	-0.0823357564	-0.00344359429	0.530367335	0.164318533	-0.0892049983	0.303526359	0.0436692974	0.025897994	16.427682
0.83	0.276690128	0.000378633916	-0.0838520926	-0.0031124301	0.532018194	0.0555067107	-0.0755077084	0.302737522	0.0420401095	0.0151390404	14.157434
0.84	0.274768374	0.000302275493	-0.0853418442	-0.00277073027	0.533634567	-0.0327285521	-0.00530577156	0.302720388	0.0424497136	0.0110550539	14.104127
0.85	0.275784301	0.000290425531	-0.0868188624	-0.00241819265	0.535138671	-0.118993872	0.119108452	0.303141154	0.116115608	0.0107051476	16.664899
0.86	0.279910362	0.000363255312	-0.088249374	-0.00215921052	0.536100161	-0.0460073081	0.180763838	0.303660247	0.115559346	0.00934359098	14.570603
0.87	0.286903886	0.000554395658	-0.0896802686	-0.00191865365	0.536995627	-0.00399957004	0.27923917	0.304265621	0.0907827592	0.00648785611	16.456757
0.88	0.296665839	0.00092484962	-0.0911005471	-0.00172744863	0.537805513	0.0692830539	0.378451534	0.304826008	0.100403869	0.00561093512	13.909902
0.89	0.308977002	0.00163579483	-0.0924757188	-0.00159353309	0.538515278	0.177620658	0.435294953	0.305098515	0.0535583944	0.0145778499	15.633271
0.9	0.319671881	0.00235188597	-0.0938434781	-0.00150289468	0.539256257	0.273663776	0.427418067	0.3047704	0.0691086706	0.0555819214	15.241727
0.91	0.327517827	0.00280114793	-0.0952201594	-0.00144686656	0.539973662	0.349074277	0.384389394	0.305053161	0.0807561682	0.0308521922	14.837925
0.92	0.332380069	0.00291138252	-0.0965824419	-0.00133201568	0.540158255	0.284823983	0.404554075	0.306207031	0.0835094457	0.0226542917	14.663659
0.93	0.334622578	0.00276284506	-0.0980181257	-0.00127342564	0.540414502	0.296217487	0.377266187	0.307375947	0.138698112	0.0160651078	16.199566
0.94	0.334895069	0.0025207639	-0.0995647453	-0.00125197655	0.540672826	0.306689268	0.341362856	0.308331703	0.0907502108	0.0121109366	17.191087
0.95	0.333503781	0.00225507419	-0.101190209	-0.0012419487	0.540849891	0.271584081	0.307723116	0.308913407	0.0967954453	0.00927480471	16.286469
0.96	0.32942875	0.00174921017	-0.102901503	-0.00125733918	0.540826982	0.219532057	0.259898483	0.309124485	0.104430294	0.0317523564	16.806411
0.97	0.326506242	0.00168448592	-0.104640141	-0.00130566733	0.540436862	0.178611512	0.166569659	0.30808387	0.132706042	0.0566586925	14.909457
0.98	0.325321924	0.00207069997	-0.10637925	-0.00137786769	0.539647878	0.147653847	0.0399773202	0.305970007	0.141004467	0.0450859138	15.274259
0.99	0.32567027	0.00291963996	-0.10809201	-0.00147423683	0.538420598	0.148253609	-0.113719595	0.303270866	0.0506652121	0.0450388324	16.168524
1	0.323805192	0.00336265121	-0.109909629	-0.00163275516	0.537835903	0.159578447	-0.212772621	0.301693478	0.0478075436	0.0353781398	17.346385
1.01	0.318677353	0.00304321484	-0.111743005	-0.00184661532	0.537629879	0.176385789	-0.308413308	0.30111222	0.0537085503	0.0333458771	15.848732
1.02	0.311781224	0.00240619676	-0.11361591	-0.00211351726	0.53762123	0.194154253	-0.395141038	0.301095045	0.067921681	0.0181123224	15.927677
1.03	0.303090742	0.00152514028	-0.115515626	-0.00244225858	0.537679995	0.272444313	-0.492383157	0.301586301	0.0413697222	0.0328991522	16.567016
1.04	0.297372942	0.00108686032	-0.117397451	-0.00279377546	0.53769618	0.26822743	-0.528381572	0.302173224	0.0417944218	0.056438733	16.150603
1.05	0.293555152	0.000719996677	-0.119344924	-0.00322294691	0.537967536	0.328613324	-0.504305751	0.303163096	0.0831355451	0.0440902069	15.027207
1.06	0.29134838	0.000448408819	-0.121337383	-0.00373447287	0.538513171	0.418542722	-0.441593097	0.304285261	0.0338104837	0.045370069	16.213719
1.07	0.291301372	0.000317784864	-0.123353879	-0.00430217277	0.539275403	0.512630731	-0.353827232	0.305233486	0.0474194849	0.0330587372	18.030675
1.08	0.294465777	0.000318340606	-0.125406368	-0.00492606808	0.540219463	0.584308689	-0.301771353	0.303848895	0.0389600407	0.0128540281	15.983005
1.09	0.299258273	0.000339941503	-0.127507095	-0.00558628559	0.541272314	0.663039988	-0.225274524	0.303099553	0.0809828192	0.0147142002	16.56625
1.1	0.30478935	0.000349253575	-0.129561297	-0.00618301173	0.541890232	0.635315617	-0.233395431	0.302792436	0.101644167	0.0255891987	13.962845
1.11	0.310489519	0.000335673098	-0.131632526	-0.00678253828	0.542602784	0.611619624	-0.210694981	0.302929322	0.107399519	0.0243866354	14.497389
1.12	0.316200405	0.000314052517	-0.133683711	-0.0073845596	0.543317279	0.570398505	-0.191767417	0.303207316	0.107116549	0.019380702	15.431887
1.13	0.321718589	0.000300001779	-0.135718217	-0.00798533858	0.544027149	0.529829921	-0.175860884	0.303481423	0.100667406	0.0142177415	13.455471
1.14	0.326720843	0.000315526709	-0.137717972	-0.00865465554	0.544189345	0.596231009	-0.0852309563	0.303918996	0.068462534	0.0116323496	17.628994
1.15	0.330557433	0.000314518652	-0.1397095	-0.00930130908	0.544424238	0.584050925	-0.0456897612	0.304129553	0.0799457839	0.0136078357	17.317643
1.16	0.332932707	0.000273639036	-0.141716276	-0.00993828647	0.544659082	0.545691546	-0.0290909337	0.304345843	0.0761699209	0.0125093889	15.943938
1.17	0.334048636	0.00021525164	-0.143790168	-0.0105738345	0.544897432	0.512714255	-0.00609064194	0.304598419	0.0829526505	0.00642858335	15.772392
1.18	0.33449842	0.0001821312	-0.145949715	-0.0112042626	0.545214164	0.463344059	0.0144782201	0.304691659	0.0880064655	0.00753548161	14.41249
1.19	0.334778413	0.000195438665	-0.148191368	-0.0118285656	0.545621042	0.416091521	0.0305593446	0.304554496	0.105868813	0.018032364	14.376421
1.2	0.334603513	0.000204082362	-0.150474243	-0.0124290677	0.545996851	0.361399541	0.0267842347	0.30442077	0.0955026418	0.00675334202	15.163559
1.21	0.333980984	0.000185168898	-0.152768699	-0.0129969989	0.546328314	0.316135337	0.0111180609	0.304416628	0.138862108	0.00356615095	15.953682
1.22	0.333921355	0.000191568912	-0.155063771	-0.0135223538	0.546503298	0.254606584	-0.0309137534	0.304375706	0.118943719	0.0185920695	17.28956
1.23	0.334837499	0.000228429292	-0.157357759	-0.013999534	0.54645633	0.170340381	-0.0954298783	0.304337724	0.10410252	0.0175311434	18.07371
1.24	0.336099789	0.00022335372	-0.159581847	-0.0143943692	0.546051142	0.0391478159	-0.215428196	0.304477487	0.0890334595	0.011662418	15.668346
1.25	0.33879845	0.000280048213	-0.161853387	-0.0145862189	0.54591762	-0.212521114	-0.19508068	0.304715908	0.0628339758	0.0230909676	15.601136
1.26	0.341413475	0.000278596532	-0.164101069	-0.0146724211	0.546224031	-0.428304312	-0.177850125	0.305053506	0.0617732417	0.0277891283	17.127668
1.27	0.345028285	0.000320721872	-0.166336736	-0.0146469868	0.5466546	-0.641975091	-0.170760391	0.305165203	0.0634386867	0.0120751608	15.117337
1.28	0.349112495	0.000464653945	-0.168626685	-0.0145825531	0.547062755	-0.760391836	-0.110400985	0.304482246	0.153706488	0.00589182567	13.831279
1.29	0.351295051	0.000462376852	-0.170914261	-0.0144378951	0.547384739	-0.84952466	-0.0473882819	0.30425386	0.0781514906	0.0403896793	16.286225
1.3	0.35131046	0.000325046596	-0.173195882	-0.014217088	0.547654844	-0.920059892	-0.000328768408	0.304289245	0.0564020212	0.0394669763	14.677722
1.31	0.351973698	0.000318208684	-0.175513781	-0.0139298081	0.547875785	-0.983865248	0.0315047068	0.304004731	0.0597137703	0.0402960264	15.899618
1.32	0.353587458	0.000433894137	-0.177876332	-0.0135839505	0.548097327	-1.03673532	0.0375251826	0.303368583	0.0427760285	0.040248047	15.848069
1.33	0.355228493	0.000596193655	-0.18028825	-0.0131625858	0.548364908	-1.10301693	0.0567353542	0.302928079	0.0751608675	0.019515122	14.502395
1.34	0.354922502	0.00051182286	-0.182710106	-0.0126772319	0.548634745	-1.1631367	0.0781815737	0.30317425	0.0411232922	0.0401616667	15.654287
1.35	0.35306397	0.000284394299	-0.185126055	-0.0121565666	0.548892245	-1.20644365	0.10024231	0.303808265	0.114819428	0.0401228892	14.073903
1.36	0.352929034	0.000229159315	-0.187529651	-0.0116285206	0.549025919	-1.21778552	0.109289376	0.303899244	0.0925825817	0.0400852296	14.47267
1.37	0.354823433	0.000301353302	-0.189920665	-0.011099421	0.548952404	-1.21090495	0.117683614	0.303589972	0.100949119	0.0400537224	15.104255
1.38	0.358402482	0.000556359759	-0.192319331	-0.0105772863	0.548709686	-1.19737877	0.152739164	0.303220973	0.0975475079	0.0400309095	15.37537
1.39	0.36071667	0.000648879354	-0.194708925	-0.0100718967	0.548183006	-1.15700541	0.224471624	0.303552989	0.119043239	0.040014955	14.864728
1.4	0.363478144	0.000775645418	-0.197081321	-0.00959747979	0.547460416	-1.08917112	0.288930273	0.303811518	0.0758061463	0.0184066395	15.911009
1.41	0.36779829	0.00116313604	-0.199420182	-0.00916175185	0.546513463	-0.993241502	0.3186225	0.303686588	0.103196154	0.0400007786	15.808524
1.42	0.373577516	0.00191063865	-0.201768391	-0.00878077971	0.54542366	-0.852707478	0.324977614	0.303357833	0.0584144138	0.0400001995	13.644723
1.43	0.380480579	0.00306905395	-0.204197824	-0.00845649649	0.544355965	-0.687297928	0.353421429	0.303059721	0.107707947	0.0400027868	14.016706
1.44	0.384313397	0.00365885136	-0.206748942	-0.00821212151	0.54344184	-0.483693092	0.388699793	0.303211484	0.115187145	0.0565744294	17.903824
1.45	0.387805466	0.004323248	-0.209383399	-0.0080363316	0.542696416	-0.260630478	0.418500395	0.303206717	0.122544151	0.0417779519	16.133056
1.46	0.391729688	0.00531169663	-0.212024825	-0.00781261195	0.541477082	-0.150150895	0.527075275	0.303208393	0.0992078882	0.0330396278	15.179314
1.47	0.396495266	0.00670567446	-0.214750355	-0.00767443102	0.540369317	-0.00106112077	0.614971305	0.303011357	0.121769987	0.0404719614	17.755921
1.48	0.398893622	0.00755094397	-0.217518747	-0.00760722433	0.539262969	0.133164779	0.671298302	0.302948556	0.124632809	0.0435646718	14.028778
1.49	0.396753142	0.00692066722	-0.220297478	-0.00759836936	0.537977024	0.2470771	0.68483056	0.303808681	0.0776686511	0.0600379742	16.236053
1.5	0.390614035	0.00531256804	-0.223211083	-0.0076415432	0.537559794	0.32020498	0.736236572	0.305260957	0.0656184287	0.0483006519	16.779763
1.51	0.385593965	0.00446184483	-0.226170727	-0.00776714934	0.537564915	0.434768922	0.731308793	0.305280047	0.06017022	0.056804378	13.822583
1.52	0.381686257	0.00413141855	-0.229172227	-0.00793233005	0.538145703	0.50279284	0.694484609	0.303769935	0.0681017725	0.0290514487	16.92979
1.53	0.378564725	0.00409708499	-0.232208939	-0.00813093028	0.539185872	0.550754442	0.636991275	0.301341419	0.02749343	0.0213579794	16.844913
1.54	0.377122728	0.00427002666	-0.235251535	-0.00836304704	0.540412867	0.612091503	0.594179386	0.299712005	0.0537553629	0.0423977307	14.789244
1.55	0.374219203	0.00373894538	-0.23825744	-0.00862680084	0.541683811	0.673964748	0.519244323	0.299138052	0.0815627825	0.0566158944	15.562237
1.56	0.369286315	0.00265572173	-0.241248467	-0.00887596037	0.542888831	0.703099237	0.449008806	0.299360676	0.0606665426	0.0693042452	14.147465
1.57	0.365629308	0.00175716931	-0.244209259	-0.00913721612	0.544149775	0.729519987	0.364093806	0.299902399	0.0862256662	0.0363788328	14.814137
1.58	0.365764583	0.00138975999	-0.247109704	-0.00939653988	0.545313867	0.757112811	0.273616671	0.300427067	0.0492092115	0.0380052985	14.990581
1.59	0.369438072	0.00153178176	-0.249962177	-0.00965007031	0.546380709	0.766311724	0.171667217	0.300609394	0.0288556826	0.0547080845	14.059828
1.6	0.374323377	0.00157954338	-0.252804063	-0.0098892402	0.547242404	0.786914159	0.122566367	0.301395399	0.113969097	0.0397247265	15.214371
1.61	0.380294625	0.00156023598	-0.255654666	-0.0101191634	0.547908938	0.796848256	0.121457266	0.302452691	0.0636802387	0.0316136781	15.313633
1.62	0.389136864	0.00205063347	-0.258485847	-0.0103259624	0.548458943	0.763907816	0.106345155	0.302840056	0.0957656358	0.0566111179	14.965359
1.63	0.400489604	0.00339250611	-0.261317476	-0.0105258534	0.548909359	0.695211397	0.0670775034	0.301454276	0.0926819389	0.0390711258	14.626308
1.64	0.410698125	0.00436145919	-0.264118297	-0.0107084637	0.549163261	0.632176883	0.0481235181	0.301113652	0.0676750661	0.0439615764	16.066479
1.65	0.418199431	0.00458702299	-0.26688094	-0.0108749935	0.54922386	0.552483559	0.0188851937	0.301713506	0.0628263198	0.0692983354	15.225904
1.66	0.426480392	0.00522908094	-0.269635482	-0.0110351386	0.549136441	0.470580305	-0.0143805679	0.302112122	0.0825800397	0.0487494619	16.932807
1.67	0.432215183	0.00526998621	-0.27237733	-0.0112147108	0.548803935	0.397547758	-0.0380199828	0.303253114	0.073435728	0.0573077044	15.803383
1.68	0.438673372	0.00582911324	-0.275101578	-0.0114020673	0.548220351	0.315122752	-0.0752977335	0.303765094	0.122436756	0.0500398628	14.70992
1.69	0.442377655	0.0057484966	-0.277834765	-0.0116159314	0.547320942	0.244568417	-0.0986679648	0.304800817	0.150453894	0.0568075594	15.633535
1.7	0.446650343	0.00621529163	-0.280573301	-0.0118590334	0.546124425	0.189038961	-0.106998804	0.305129756	0.0819164508	0.0517309673	16.582297
1.71	0.447989489	0.00600578339	-0.283353609	-0.0121431352	0.544704987	0.170317726	-0.0776687119	0.305956566	0.115136077	0.0567105667	15.666283
1.72	0.449787154	0.00635032826	-0.286181297	-0.0124697681	0.543023686	0.166418145	-0.0116586012	0.306063434	0.11222287	0.053144052	16.42745
1.73	0.448721201	0.00604044835	-0.289053934	-0.0128420226	0.540913629	0.162255833	0.0877051382	0.306663795	0.14582828	0.0549072682	14.691885
1.74	0.443764933	0.00469493859	-0.292015389	-0.0132584483	0.538411627	0.15274723	0.24941806	0.308570424	0.107962282	0.0694238569	16.019592
1.75	0.43949605	0.00405677955	-0.29511182	-0.0137353144	0.536789296	0.102435885	0.493630937	0.309349915	0.0589884957	0.0581815863	14.963361
1.76	0.437237319	0.00435825355	-0.298238539	-0.0142225525	0.535555577	-0.0365813597	0.728327018	0.308366513	0.0499420051	0.054968508	16.978645
1.77	0.434389178	0.00464924154	-0.301367812	-0.0147323447	0.534842231	-0.177006877	0.965717471	0.306378915	0.0750764033	0.0350593487	14.885316
1.78	0.432246925	0.00536022753	-0.304445918	-0.015289309	0.534397341	-0.258667459	1.18572583	0.303976143	0.0654015006	0.0441644546	15.700233
1.79	0.427027529	0.00495029306	-0.307464346	-0.0158673194	0.534273134	-0.405625674	1.34900915	0.302859344	0.0400461191	0.0693558309	16.419966
1.8	0.418433416	0.00334071453	-0.310443056	-0.0164672724	0.534468429	-0.56473885	1.45235336	0.303435726	0.0354667549	0.0693290895	14.620388
1.81	0.408220875	0.00158728342	-0.313378327	-0.0170844475	0.535032612	-0.741347448	1.48325965	0.30434316	0.0486099952	0.0549815772	13.91524
