time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
6.64	0.0329204269	0.0388336346	0.0206866698	-0.0571106983	0.54828896	1.31868893	1.72201006	0.306159271	0.0852806009	0.0155187527	17.109656
6.65	0.0350833747	0.0375364269	0.0206786489	-0.0573624087	0.54872099	1.44447396	1.76672781	0.306563789	0.105895082	0.0329747742	19.269194
6.66	0.0371817425	0.0354107206	0.0207802886	-0.0576249667	0.548662404	1.51877759	1.80363507	0.306730599	0.0826071501	0.0334829398	19.942366
6.67	0.0395255277	0.033376241	0.0209871393	-0.057893483	0.548118854	1.5483394	1.84029064	0.30688871	0.0519051243	0.0115928169	17.650267
6.68	0.0420518473	0.0318680591	0.0212731533	-0.0581583936	0.54715807	1.51638289	1.88632999	0.307435283	0.0739850018	0.0211049302	18.138881
6.69	0.0442131176	0.0306853143	0.0216183816	-0.0584100624	0.545862772	1.42688393	1.94879717	0.308259363	0.082409584	0.0145111575	19.316412
6.7	0.0456559608	0.0294656107	0.0220131581	-0.0586536925	0.544372782	1.31971838	2.0508953	0.309254968	0.120491058	0.0240943188	17.509122
6.71	0.0458671225	0.0285689463	0.022497321	-0.0588649919	0.54265861	1.15670253	2.16702104	0.310437752	0.168140867	0.0405981742	19.012765
6.72	0.0450761909	0.0278745055	0.0230418561	-0.0590542	0.540700392	0.956044829	2.29460353	0.311843873	0.103751449	0.0327349637	18.99288
6.73	0.0431535443	0.0280371557	0.0236421791	-0.0592245248	0.538485708	0.705986405	2.38763681	0.312719061	0.147673288	0.0368917288	16.722981
6.74	0.040847095	0.0288094644	0.024182903	-0.0595129026	0.536579667	0.627412097	2.37200371	0.312734066	0.100067974	0.0141880791	20.075759
6.75	0.0387832192	0.0291495243	0.0246235076	-0.0599316483	0.534866341	0.656082591	2.27157566	0.312081704	0.0675499223	0.0213558204	18.74031
6.76	0.0366419377	0.0291740984	0.0248430058	-0.0604471444	0.533719969	0.662261171	2.36097711	0.311328041	0.0331082031	0.0296909408	17.38323
6.77	0.0344804996	0.0288095905	0.024868302	-0.0609525058	0.532982674	0.520981397	2.44010897	0.310178682	0.0501233568	0.0239461264	18.723858
6.78	0.0327132778	0.0286841325	0.0247184963	-0.0614553507	0.53281042	0.383057873	2.54829105	0.3088342	0.0396941584	0.0176744141	18.398242
6.79	0.0315224061	0.0283008817	0.0244260846	-0.0619472177	0.533099064	0.242377455	2.63249412	0.307135586	0.057587184	0.0281797842	18.215409
6.8	0.0315707499	0.0275102428	0.0240789605	-0.0624599242	0.533755574	0.15534918	2.69029383	0.305496813	0.0874340596	0.0447629144	19.750064
6.81	0.0326782978	0.027378994	0.0236870344	-0.0629784691	0.534734785	0.108693815	2.75891208	0.304781018	0.0539542648	0.0271596042	19.005451
6.82	0.0344199757	0.028081173	0.0232880334	-0.0634771342	0.535934967	0.0581039719	2.81204776	0.304698327	0.0645632862	0.028453508	17.436067
6.83	0.0357326944	0.0289920685	0.0228824206	-0.0639283253	0.537272028	0.00220904974	2.82029146	0.304848451	0.0374681812	0.03538325	18.960955
6.84	0.0358414545	0.0294089705	0.0224905858	-0.0642535536	0.538372316	-0.15085052	2.83411584	0.305114261	0.0533005136	0.0146554617	17.243083
6.85	0.034599842	0.0292184772	0.0220938047	-0.0645263006	0.539592409	-0.292067468	2.80520785	0.3052661	0.101635448	0.0174250937	19.294175
6.86	0.0320234015	0.0282405973	0.0216771726	-0.0648270441	0.540782967	-0.396610415	2.80980498	0.305445098	0.161276288	0.0317180667	18.072881
6.87	0.0287466496	0.0275461666	0.0212558962	-0.06515642	0.541776735	-0.481274041	2.84061393	0.30578641	0.133387081	0.0295824084	17.48154
